Vessel,Task,Wharf,Time
V14,Waiting,CQ1,05:40-05:45
V17,Waiting,CQ1,05:40-05:45
V12,Crew pause,CQ1,05:45-05:50
V11,Waiting,CQ1,05:45-05:50
V17,Crew pause,CQ1,05:50-05:55
V12,Crew pause,CQ1,05:50-05:55
V17,Crew pause,CQ1,05:55-06:00
V13,Crew pause,CQ1,05:55-06:00
V13,Crew pause,CQ1,06:00-06:05
V7,Crew pause,CQ1,06:00-06:05
V7,Crew pause,CQ1,06:05-06:10
V6,Waiting,CQ1,06:10-06:15
V8,Crew pause,CQ1,06:10-06:15
V8,Crew pause,CQ1,06:15-06:20
V2,Waiting,CQ1,06:15-06:20
V8,Crew pause,CQ1,06:20-06:25
V7,Waiting,CQ1,06:20-06:25
V12,Crew pause,CQ1,06:25-06:30
V8,Crew pause,CQ1,06:25-06:30
V12,Crew pause,CQ1,06:30-06:35
V4,Waiting,CQ1,06:35-06:40
V2,Waiting,CQ1,06:35-06:40
V7,Waiting,CQ1,06:40-06:45
V4,Waiting,CQ1,06:40-06:45
V7,Crew pause,CQ1,06:45-06:50
V7,Crew pause,CQ1,06:50-06:55
V15,Waiting,CQ1,06:50-06:55
V16,F9 - Rose Bay,CQ1,06:55-07:00
V10,F7 - Double Bay,CQ1,07:00-07:05
V9,Waiting,CQ1,07:00-07:05
V10,Waiting,CQ1,07:05-07:10
V13,F9 - Rose Bay,CQ1,07:15-07:20
V1,F8 - Cockatoo Island,CQ1,07:15-07:20
V4,F5 - Neutral Bay,CQ1,07:20-07:25
V5,F6 - Mosman,CQ1,07:20-07:25
V17,F4 - Pyrmont Bay,CQ1,07:25-07:30
V2,F7 - Double Bay,CQ1,07:30-07:35
V15,F9 - Rose Bay,CQ1,07:35-07:40
V6,F2 - Taronga Zoo,CQ1,07:35-07:40
V6,Waiting,CQ1,07:45-07:50
V11,F5 - Neutral Bay,CQ1,07:50-07:55
V7,F6 - Mosman,CQ1,07:50-07:55
V10,F7 - Double Bay,CQ1,08:00-08:05
V17,F9 - Rose Bay,CQ1,08:15-08:20
V2,Waiting,CQ1,08:15-08:20
V1,F7 - Double Bay,CQ1,08:30-08:35
V1,Waiting,CQ1,08:35-08:40
V12,F9 - Rose Bay,CQ1,08:35-08:40
V8,Waiting,CQ1,08:45-08:50
V4,F8 - Cockatoo Island,CQ1,08:45-08:50
V2,F5 - Neutral Bay,CQ1,08:50-08:55
V11,F6 - Mosman,CQ1,08:50-08:55
V16,F9 - Rose Bay,CQ1,08:55-09:00
V10,F7 - Double Bay,CQ1,09:00-09:05
V2,Waiting,CQ1,09:05-09:10
V16,Waiting,CQ1,09:05-09:10
V13,F9 - Rose Bay,CQ1,09:15-09:20
V7,F8 - Cockatoo Island,CQ1,09:15-09:20
V8,F5 - Neutral Bay,CQ1,09:20-09:25
V9,F6 - Mosman,CQ1,09:20-09:25
V17,F4 - Pyrmont Bay,CQ1,09:25-09:30
V13,Waiting,CQ1,09:25-09:30
V8,Waiting,CQ1,09:30-09:35
V1,F7 - Double Bay,CQ1,09:30-09:35
V7,Waiting,CQ1,09:35-09:40
V13,Crew pause,CQ1,09:35-09:40
V13,Crew pause,CQ1,09:40-09:45
V12,F4 - Pyrmont Bay,CQ1,09:45-09:50
V6,F8 - Cockatoo Island,CQ1,09:45-09:50
V13,Crew pause,CQ1,09:50-09:55
V11,F6 - Mosman,CQ1,09:50-09:55
V13,Crew pause,CQ1,09:55-10:00
V6,Waiting,CQ1,09:55-10:00
V6,Crew pause,CQ1,10:00-10:05
V2,F7 - Double Bay,CQ1,10:00-10:05
V6,Crew pause,CQ1,10:05-10:10
V5,Waiting,CQ1,10:05-10:10
V5,Waiting,CQ1,10:10-10:15
V8,Waiting,CQ1,10:15-10:20
V13,Waiting,CQ1,10:20-10:25
V13,Waiting,CQ1,10:25-10:30
V14,F9 - Watsons Bay,CQ1,10:30-10:35
V7,F7 - Double Bay,CQ1,10:30-10:35
V5,Waiting,CQ1,10:40-10:45
V16,Crew pause,CQ1,10:40-10:45
V16,Crew pause,CQ1,10:45-10:50
V16,Crew pause,CQ1,10:50-10:55
V16,Crew pause,CQ1,10:55-11:00
V10,Waiting,CQ1,11:00-11:05
V12,Waiting,CQ1,11:00-11:05
V1,Crew pause,CQ1,11:05-11:10
V12,Waiting,CQ1,11:05-11:10
V15,Waiting,CQ1,11:10-11:15
V1,Crew pause,CQ1,11:10-11:15
V12,Waiting,CQ1,11:15-11:20
V1,Crew pause,CQ1,11:15-11:20
V15,Waiting,CQ1,11:20-11:25
V1,Crew pause,CQ1,11:20-11:25
V7,Waiting,CQ1,11:25-11:30
V1,Waiting,CQ1,11:25-11:30
