Vessel,Task,Wharf,Time
V8,Waiting,Bar5,05:35-05:40
V7,Waiting,Bar5,05:35-05:40
V5,Crew pause,Bar5,05:40-05:45
V19,Crew pause,Bar5,05:40-05:45
V5,Crew pause,Bar5,05:45-05:50
V19,Crew pause,Bar5,05:45-05:50
V10,Crew pause,Bar5,05:50-05:55
V19,Crew pause,Bar5,05:50-05:55
V10,Crew pause,Bar5,05:55-06:00
V19,Crew pause,Bar5,05:55-06:00
V19,Crew pause,Bar5,06:05-06:10
V19,Crew pause,Bar5,06:10-06:15
V18,Waiting,Bar5,06:20-06:25
V18,Crew pause,Bar5,06:25-06:30
V18,Crew pause,Bar5,06:30-06:35
V18,F11 - Blackwattle Bay,Bar5,08:35-08:40
V19,Waiting,Bar5,09:05-09:10
V18,Crew pause,Bar5,09:35-09:40
V18,Crew pause,Bar5,09:40-09:45
V18,Waiting,Bar5,10:10-10:15
V18,Waiting,Bar5,10:25-10:30
V18,Crew pause,Bar5,10:30-10:35
V18,Crew pause,Bar5,10:35-10:40
V13,Waiting,Bar5,10:40-10:45
V13,Waiting,Bar5,10:45-10:50
V13,Waiting,Bar5,10:50-10:55
V18,Crew pause,Bar5,10:50-10:55
V13,Waiting,Bar5,10:55-11:00
V18,Crew pause,Bar5,10:55-11:00
V2,Waiting,Bar5,11:00-11:05
V14,Waiting,Bar5,11:00-11:05
V18,Waiting,Bar5,11:05-11:10
V2,Crew pause,Bar5,11:05-11:10
V2,Crew pause,Bar5,11:10-11:15
V14,Crew pause,Bar5,11:10-11:15
V14,Crew pause,Bar5,11:15-11:20
V5,Waiting,Bar5,11:15-11:20
V2,Crew pause,Bar5,11:20-11:25
V2,Crew pause,Bar5,11:25-11:30
V19,Waiting,Bar5,11:25-11:30
