Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V17,Waiting,Cockatoo Island,CI1,05:35,Cockatoo Island,CI1,05:40
V17,Waiting,Cockatoo Island,CI1,05:40,Cockatoo Island,CI1,05:45
V17,Crew pause,Circular Quay,CQ3,06:00,Circular Quay,CQ3,06:10
V17,Crew pause,Circular Quay,CQ2,06:10,Circular Quay,CQ2,06:20
V17,2,Circular Quay,CQ1,06:20,Circular Quay,CQ4,07:35
V17,7,Circular Quay,CQ1,07:35,Circular Quay,CQ1,08:20
V17,2,Circular Quay,CQ1,08:20,Circular Quay,CQ2,09:35
V17,Waiting,Circular Quay,CQ3,09:35,Circular Quay,CQ3,09:40
V17,2,Circular Quay,CQ1,09:40,Circular Quay,CQ1,10:55
V17,Waiting,Circular Quay,CQ1,10:55,Circular Quay,CQ1,11:00
V17,Crew pause,Circular Quay,CQ4,11:00,Circular Quay,CQ4,11:10
V17,Waiting,Circular Quay,CQ3,11:10,Circular Quay,CQ3,11:15
V17,Waiting,Barangaroo,Bar4,11:25,Barangaroo,Bar4,11:30
