Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V2,Crew pause,Balmain Shipyard,BSY2,05:40,Balmain Shipyard,BSY2,05:50
V2,Crew pause,Barangaroo,Bar1,06:00,Barangaroo,Bar1,06:10
V2,Crew pause,Circular Quay,CQ2,06:20,Circular Quay,CQ2,06:30
V2,4,Circular Quay,CQ1,06:30,Circular Quay,CQ1,07:30
V2,Waiting,Circular Quay,CQ1,07:30,Circular Quay,CQ1,07:35
V2,Crew pause,Barangaroo,Bar2,07:45,Barangaroo,Bar2,07:55
V2,Crew pause,Barangaroo,Bar1,07:55,Barangaroo,Bar1,08:05
V2,Crew pause,Barangaroo,Bar2,08:05,Barangaroo,Bar2,08:15
V2,3,Circular Quay,CQ1,08:25,Circular Quay,CQ4,09:05
V2,1,Circular Quay,CQ1,09:05,Circular Quay,CQ1,09:45
V2,5,Circular Quay,CQ1,09:45,Circular Quay,CQ1,10:40
V2,Crew pause,Balmain Shipyard,BSY6,10:55,Balmain Shipyard,BSY6,11:05
V2,Crew pause,Circular Quay,CQ3,11:20,Circular Quay,CQ3,11:30
