Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V13,Waiting,Double Bay,DB1,05:45,Double Bay,DB1,05:50
V13,Crew pause,Circular Quay,CQ4,06:05,Circular Quay,CQ4,06:15
V13,7,Circular Quay,CQ1,06:15,Circular Quay,CQ1,07:00
V13,2,Circular Quay,CQ1,07:00,Circular Quay,CQ2,08:15
V13,7,Circular Quay,CQ1,08:15,Circular Quay,CQ1,09:00
V13,Waiting,Circular Quay,CQ2,09:00,Circular Quay,CQ2,09:05
V13,Waiting,Circular Quay,CQ1,09:05,Circular Quay,CQ1,09:10
V13,2,Circular Quay,CQ1,09:10,Circular Quay,CQ1,10:25
V13,Crew pause,Balmain Shipyard,BSY5,10:40,Balmain Shipyard,BSY5,10:50
V13,Crew pause,Barangaroo,Bar2,11:00,Barangaroo,Bar2,11:10
V13,Crew pause,Barangaroo,Bar1,11:10,Barangaroo,Bar1,11:20
V13,Crew pause,Barangaroo,Bar1,11:20,Barangaroo,Bar1,11:30
