Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Bar4,05:40,0.9394
Bar4,05:45,0.9394
Bar4,05:50,0.9394
Bar4,05:55,0.9394
Bar4,06:00,0.9394
cp_Bar5 cont.,06:05,0.9394
cp_Bar5 cont.,06:10,0.9394
cp_Bar5 cont.,06:15,0.9394
cp_Bar5 cont.,06:20,0.9394
cp_Bar5 cont.,06:25,0.9394
cp_Bar5 cont.,06:30,0.9394
Rebalancing,06:35,0.8788
Rebalancing,06:40,0.8182
11 cont.,06:45,0.8132
11 cont.,06:50,0.8082
11 cont.,06:55,0.8032
11 cont.,07:00,0.7982
11 cont.,07:05,0.7932
11 cont.,07:10,0.7882
11 cont.,07:15,0.7832
11 cont.,07:20,0.7782
11 cont.,07:25,0.7732
11 cont.,07:30,0.7682
11 cont.,07:35,0.7632
phi_CQ4,07:40,0.8912
phi_CQ4,07:45,1.0
phi_CQ4,07:50,1.0
phi_CQ4,07:55,1.0
5 cont.,08:00,0.994
5 cont.,08:05,0.988
5 cont.,08:10,0.982
5 cont.,08:15,0.976
5 cont.,08:20,0.97
5 cont.,08:25,0.964
5 cont.,08:30,0.958
5 cont.,08:35,0.952
5 cont.,08:40,0.946
5 cont.,08:45,0.94
cp_CQ3 cont.,08:50,0.94
cp_CQ3 cont.,08:55,0.94
cp_CQ3 cont.,09:00,0.94
cp_CQ3 cont.,09:05,0.94
cp_CQ3 cont.,09:10,0.94
cp_CQ3 cont.,09:15,0.94
CQ1,09:20,0.94
6 cont.,09:25,0.9259999999999999
6 cont.,09:30,0.9119999999999999
6 cont.,09:35,0.8979999999999999
6 cont.,09:40,0.8839999999999999
6 cont.,09:45,0.8699999999999999
6 cont.,09:50,0.8559999999999999
6 cont.,09:55,0.8419999999999999
6 cont.,10:00,0.8279999999999998
6 cont.,10:05,0.8139999999999998
6 cont.,10:10,0.7999999999999998
6 cont.,10:15,0.7859999999999998
6 cont.,10:20,0.7719999999999998
6 cont.,10:25,0.7579999999999998
6 cont.,10:30,0.7439999999999998
6 cont.,10:35,0.7299999999999998
CQ1,10:40,0.7299999999999998
1 cont.,10:45,0.7359999999999998
1 cont.,10:50,0.7419999999999998
1 cont.,10:55,0.7479999999999998
1 cont.,11:00,0.7539999999999998
1 cont.,11:05,0.7599999999999998
1 cont.,11:10,0.7659999999999998
1 cont.,11:15,0.7719999999999998
1 cont.,11:20,0.7779999999999998
phi_CQ2,11:25,0.9059999999999998
phi_CQ2,11:30,1.0
