Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Rebalancing,05:40,0.8788
RB1,05:45,0.8788
RB1,05:50,0.8788
RB1,05:55,0.8788
Rebalancing,06:00,0.8182
Rebalancing,06:05,0.7576
Rebalancing,06:10,0.6970000000000001
phi_CQ4,06:15,0.8250000000000001
phi_CQ4,06:20,0.9530000000000001
6 cont.,06:25,0.9390000000000001
6 cont.,06:30,0.925
6 cont.,06:35,0.911
6 cont.,06:40,0.897
6 cont.,06:45,0.883
6 cont.,06:50,0.869
6 cont.,06:55,0.855
6 cont.,07:00,0.841
6 cont.,07:05,0.827
6 cont.,07:10,0.813
6 cont.,07:15,0.7989999999999999
6 cont.,07:20,0.7849999999999999
6 cont.,07:25,0.7709999999999999
6 cont.,07:30,0.7569999999999999
6 cont.,07:35,0.7429999999999999
3 cont.,07:40,0.7079999999999999
3 cont.,07:45,0.6729999999999998
3 cont.,07:50,0.6379999999999998
3 cont.,07:55,0.6029999999999998
3 cont.,08:00,0.5679999999999997
3 cont.,08:05,0.5329999999999997
phi_CQ4,08:10,0.6609999999999997
Rebalancing,08:15,0.6003999999999997
Rebalancing,08:20,0.5397999999999997
phi_Bar2,08:25,0.6677999999999997
phi_Bar2,08:30,0.7957999999999997
Rebalancing,08:35,0.7351999999999997
Rebalancing,08:40,0.6745999999999998
1 cont.,08:45,0.6805999999999998
1 cont.,08:50,0.6865999999999998
1 cont.,08:55,0.6925999999999998
1 cont.,09:00,0.6985999999999998
1 cont.,09:05,0.7045999999999998
1 cont.,09:10,0.7105999999999998
1 cont.,09:15,0.7165999999999998
1 cont.,09:20,0.7225999999999998
Rebalancing,09:25,0.6619999999999998
Rebalancing,09:30,0.6013999999999998
Bar5,09:35,0.6013999999999998
cp_Bar5 cont.,09:40,0.6013999999999998
cp_Bar5 cont.,09:45,0.6013999999999998
cp_Bar5 cont.,09:50,0.6013999999999998
cp_Bar5 cont.,09:55,0.6013999999999998
cp_Bar5 cont.,10:00,0.6013999999999998
cp_Bar5 cont.,10:05,0.6013999999999998
phi_Bar2,10:10,0.7293999999999998
phi_Bar2,10:15,0.8573999999999998
phi_Bar2,10:20,0.9853999999999998
phi_Bar2,10:25,1.0
cp_Bar4 cont.,10:30,1.0
cp_Bar4 cont.,10:35,1.0
cp_Bar4 cont.,10:40,1.0
cp_Bar4 cont.,10:45,1.0
cp_Bar4 cont.,10:50,1.0
cp_Bar4 cont.,10:55,1.0
phi_Bar1,11:00,1.0
cp_Bar2 cont.,11:05,1.0
cp_Bar2 cont.,11:10,1.0
cp_Bar2 cont.,11:15,1.0
cp_Bar2 cont.,11:20,1.0
cp_Bar2 cont.,11:25,1.0
cp_Bar2 cont.,11:30,1.0
