Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Rebalancing,05:40,0.8788
cp_CQ2 cont.,05:45,0.8788
cp_CQ2 cont.,05:50,0.8788
cp_CQ2 cont.,05:55,0.8788
cp_CQ2 cont.,06:00,0.8788
cp_CQ2 cont.,06:05,0.8788
cp_CQ2 cont.,06:10,0.8788
phi_CQ5,06:15,1.0
phi_CQ5,06:20,1.0
phi_CQ5,06:25,1.0
10 cont.,06:30,0.993
10 cont.,06:35,0.986
10 cont.,06:40,0.979
10 cont.,06:45,0.972
10 cont.,06:50,0.965
10 cont.,06:55,0.958
10 cont.,07:00,0.951
10 cont.,07:05,0.944
10 cont.,07:10,0.9369999999999999
10 cont.,07:15,0.9299999999999999
10 cont.,07:20,0.9229999999999999
phi_CQ5,07:25,1.0
5 cont.,07:30,0.994
5 cont.,07:35,0.988
5 cont.,07:40,0.982
5 cont.,07:45,0.976
5 cont.,07:50,0.97
5 cont.,07:55,0.964
5 cont.,08:00,0.958
5 cont.,08:05,0.952
5 cont.,08:10,0.946
5 cont.,08:15,0.94
phi_CQ4,08:20,1.0
phi_CQ4,08:25,1.0
Rebalancing,08:30,0.9394
Rebalancing,08:35,0.8788
phi_Bar1,08:40,1.0
Rebalancing,08:45,0.9394
Rebalancing,08:50,0.8788
6 cont.,08:55,0.8648
6 cont.,09:00,0.8508
6 cont.,09:05,0.8368
6 cont.,09:10,0.8228
6 cont.,09:15,0.8088
6 cont.,09:20,0.7948
6 cont.,09:25,0.7807999999999999
6 cont.,09:30,0.7667999999999999
6 cont.,09:35,0.7527999999999999
6 cont.,09:40,0.7387999999999999
6 cont.,09:45,0.7247999999999999
6 cont.,09:50,0.7107999999999999
6 cont.,09:55,0.6967999999999999
6 cont.,10:00,0.6827999999999999
6 cont.,10:05,0.6687999999999998
4 cont.,10:10,0.6627999999999998
4 cont.,10:15,0.6567999999999998
4 cont.,10:20,0.6507999999999998
4 cont.,10:25,0.6447999999999998
4 cont.,10:30,0.6387999999999998
4 cont.,10:35,0.6327999999999998
4 cont.,10:40,0.6267999999999998
4 cont.,10:45,0.6207999999999998
4 cont.,10:50,0.6147999999999998
4 cont.,10:55,0.6087999999999998
4 cont.,11:00,0.6027999999999998
phi_CQ4,11:05,0.7307999999999998
phi_CQ4,11:10,0.8587999999999998
phi_CQ4,11:15,0.9867999999999998
phi_CQ4,11:20,1.0
phi_CQ4,11:25,1.0
phi_CQ4,11:30,1.0
