Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
cp_Bar1 cont.,05:40,0.9394
cp_Bar1 cont.,05:45,0.9394
cp_Bar1 cont.,05:50,0.9394
cp_Bar1 cont.,05:55,0.9394
cp_Bar1 cont.,06:00,0.9394
cp_Bar1 cont.,06:05,0.9394
phi_Bar1,06:10,1.0
cp_Bar2 cont.,06:15,1.0
cp_Bar2 cont.,06:20,1.0
cp_Bar2 cont.,06:25,1.0
cp_Bar2 cont.,06:30,1.0
cp_Bar2 cont.,06:35,1.0
cp_Bar2 cont.,06:40,1.0
Rebalancing,06:45,0.9394
Rebalancing,06:50,0.8788
6 cont.,06:55,0.8648
6 cont.,07:00,0.8508
6 cont.,07:05,0.8368
6 cont.,07:10,0.8228
6 cont.,07:15,0.8088
6 cont.,07:20,0.7948
6 cont.,07:25,0.7807999999999999
6 cont.,07:30,0.7667999999999999
6 cont.,07:35,0.7527999999999999
6 cont.,07:40,0.7387999999999999
6 cont.,07:45,0.7247999999999999
6 cont.,07:50,0.7107999999999999
6 cont.,07:55,0.6967999999999999
6 cont.,08:00,0.6827999999999999
6 cont.,08:05,0.6687999999999998
phi_CQ2,08:10,0.7967999999999998
11 cont.,08:15,0.7917999999999998
11 cont.,08:20,0.7867999999999998
11 cont.,08:25,0.7817999999999998
11 cont.,08:30,0.7767999999999998
11 cont.,08:35,0.7717999999999998
11 cont.,08:40,0.7667999999999998
11 cont.,08:45,0.7617999999999998
11 cont.,08:50,0.7567999999999998
11 cont.,08:55,0.7517999999999998
11 cont.,09:00,0.7467999999999998
11 cont.,09:05,0.7417999999999998
3 cont.,09:10,0.7067999999999998
3 cont.,09:15,0.6717999999999997
3 cont.,09:20,0.6367999999999997
3 cont.,09:25,0.6017999999999997
3 cont.,09:30,0.5667999999999996
3 cont.,09:35,0.5317999999999996
CQ3,09:40,0.5317999999999996
1 cont.,09:45,0.5377999999999996
1 cont.,09:50,0.5437999999999996
1 cont.,09:55,0.5497999999999996
1 cont.,10:00,0.5557999999999996
1 cont.,10:05,0.5617999999999996
1 cont.,10:10,0.5677999999999996
1 cont.,10:15,0.5737999999999996
1 cont.,10:20,0.5797999999999996
phi_CQ4,10:25,0.7077999999999997
5 cont.,10:30,0.7017999999999996
5 cont.,10:35,0.6957999999999996
5 cont.,10:40,0.6897999999999996
5 cont.,10:45,0.6837999999999996
5 cont.,10:50,0.6777999999999996
5 cont.,10:55,0.6717999999999996
5 cont.,11:00,0.6657999999999996
5 cont.,11:05,0.6597999999999996
5 cont.,11:10,0.6537999999999996
5 cont.,11:15,0.6477999999999996
Rebalancing,11:20,0.5871999999999996
Rebalancing,11:25,0.5265999999999996
Bar4,11:30,0.5265999999999996
