Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
FF8,Waiting,Barangaroo,Bar4,05:40,Barangaroo,Bar4,05:45
FF8,Waiting,Circular Quay,CQ3,06:00,Circular Quay,CQ3,06:05
FF8,Waiting,Circular Quay,CQ1,06:05,Circular Quay,CQ1,06:10
FF8,Crew pause,Circular Quay,CQ3,06:10,Circular Quay,CQ3,06:19
FF8,10,Circular Quay,CQ1,06:25,Mosman,Mos1,06:52
FF8,9,Circular Quay,CQ1,07:15,Circular Quay,CQ2,07:47
FF8,Waiting,Circular Quay,CQ1,07:50,Circular Quay,CQ1,07:55
FF8,Waiting,Circular Quay,CQ3,07:55,Circular Quay,CQ3,08:00
FF8,Waiting,Circular Quay,CQ5,08:00,Circular Quay,CQ5,08:05
FF8,Waiting,Circular Quay,CQ1,08:05,Circular Quay,CQ1,08:10
FF8,Waiting,Circular Quay,CQ3,08:10,Circular Quay,CQ3,08:15
FF8,Waiting,Circular Quay,CQ1,08:15,Circular Quay,CQ1,08:20
FF8,Waiting,Circular Quay,CQ1,08:20,Circular Quay,CQ1,08:25
FF8,Waiting,Circular Quay,CQ1,08:25,Circular Quay,CQ1,08:30
FF8,Waiting,Circular Quay,CQ3,08:30,Circular Quay,CQ3,08:35
FF8,Waiting,Circular Quay,CQ5,08:35,Circular Quay,CQ5,08:40
FF8,Waiting,Circular Quay,CQ1,08:40,Circular Quay,CQ1,08:45
FF8,Waiting,Circular Quay,CQ1,08:45,Circular Quay,CQ1,08:50
FF8,Waiting,Circular Quay,CQ3,08:50,Circular Quay,CQ3,08:55
FF8,Waiting,Circular Quay,CQ2,08:55,Circular Quay,CQ2,09:00
FF8,Waiting,Circular Quay,CQ1,09:00,Circular Quay,CQ1,09:05
FF8,Waiting,Circular Quay,CQ1,09:05,Circular Quay,CQ1,09:10
FF8,Waiting,Circular Quay,CQ1,09:10,Circular Quay,CQ1,09:15
FF8,Waiting,Circular Quay,CQ4,09:15,Circular Quay,CQ4,09:20
FF8,Waiting,Circular Quay,CQ1,09:20,Circular Quay,CQ1,09:25
FF8,Waiting,Circular Quay,CQ1,09:25,Circular Quay,CQ1,09:30
FF8,Waiting,Circular Quay,CQ1,09:30,Circular Quay,CQ1,09:35
FF8,Waiting,Circular Quay,CQ2,09:35,Circular Quay,CQ2,09:40
FF8,Crew pause,Circular Quay,CQ5,09:40,Circular Quay,CQ5,09:49
FF8,Waiting,Circular Quay,CQ1,09:50,Circular Quay,CQ1,09:55
FF8,Waiting,Circular Quay,CQ1,09:55,Circular Quay,CQ1,10:00
FF8,Waiting,Circular Quay,CQ1,10:00,Circular Quay,CQ1,10:05
FF8,Crew pause,Balmain Shipyard,BSY4,10:20,Balmain Shipyard,BSY4,10:29
FF8,Crew pause,Barangaroo,Bar1,10:40,Barangaroo,Bar1,10:49
FF8,Waiting,Barangaroo,Bar1,10:50,Barangaroo,Bar1,10:55
FF8,Crew pause,Circular Quay,CQ3,11:10,Circular Quay,CQ3,11:19
FF8,Waiting,Circular Quay,CQ3,11:20,Circular Quay,CQ3,11:25
FF8,Waiting,Circular Quay,CQ1,11:25,Circular Quay,CQ1,11:30
