Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
FF7,Waiting,Balmain Shipyard,BSY4,05:40,Balmain Shipyard,BSY4,05:45
FF7,Waiting,Balmain Shipyard,BSY1,05:45,Balmain Shipyard,BSY1,05:50
FF7,Waiting,Circular Quay,CQ2,06:05,Circular Quay,CQ2,06:10
FF7,Waiting,Circular Quay,CQ4,06:10,Circular Quay,CQ4,06:15
FF7,Waiting,Circular Quay,CQ2,06:15,Circular Quay,CQ2,06:20
FF7,Waiting,Circular Quay,CQ3,06:20,Circular Quay,CQ3,06:25
FF7,Waiting,Circular Quay,CQ3,06:25,Circular Quay,CQ3,06:30
FF7,Waiting,Circular Quay,CQ5,06:30,Circular Quay,CQ5,06:35
FF7,11,Mosman,Mos1,06:55,Circular Quay,CQ2,07:22
FF7,Waiting,Circular Quay,CQ1,07:25,Circular Quay,CQ1,07:30
FF7,15,Cockatoo Island,CI1,07:45,Circular Quay,CQ2,08:17
FF7,Crew pause,Circular Quay,CQ1,08:25,Circular Quay,CQ1,08:34
FF7,Waiting,Circular Quay,CQ3,08:35,Circular Quay,CQ3,08:40
FF7,Waiting,Balmain Shipyard,BSY5,08:55,Balmain Shipyard,BSY5,09:00
FF7,Waiting,Balmain Shipyard,BSY1,09:00,Balmain Shipyard,BSY1,09:05
FF7,Waiting,Balmain Shipyard,BSY1,09:05,Balmain Shipyard,BSY1,09:10
FF7,Waiting,Balmain Shipyard,BSY5,09:10,Balmain Shipyard,BSY5,09:15
FF7,Waiting,Circular Quay,CQ5,09:30,Circular Quay,CQ5,09:35
FF7,Waiting,Balmain Shipyard,BSY1,09:50,Balmain Shipyard,BSY1,09:55
FF7,Waiting,Balmain Shipyard,BSY2,09:55,Balmain Shipyard,BSY2,10:00
FF7,Crew pause,Balmain Shipyard,BSY1,10:00,Balmain Shipyard,BSY1,10:09
FF7,Waiting,Balmain Shipyard,BSY1,10:10,Balmain Shipyard,BSY1,10:15
FF7,Waiting,Balmain Shipyard,BSY1,10:15,Balmain Shipyard,BSY1,10:20
FF7,Crew pause,Balmain Shipyard,BSY6,10:20,Balmain Shipyard,BSY6,10:29
FF7,Waiting,Balmain Shipyard,BSY1,10:30,Balmain Shipyard,BSY1,10:35
FF7,Crew pause,Balmain Shipyard,BSY3,10:35,Balmain Shipyard,BSY3,10:44
FF7,Waiting,Balmain Shipyard,BSY6,10:45,Balmain Shipyard,BSY6,10:50
FF7,Waiting,Balmain Shipyard,BSY1,10:50,Balmain Shipyard,BSY1,10:55
FF7,Waiting,Balmain Shipyard,BSY6,10:55,Balmain Shipyard,BSY6,11:00
FF7,Waiting,Balmain Shipyard,BSY6,11:00,Balmain Shipyard,BSY6,11:05
FF7,Waiting,Balmain Shipyard,BSY5,11:05,Balmain Shipyard,BSY5,11:10
FF7,Waiting,Balmain Shipyard,BSY5,11:10,Balmain Shipyard,BSY5,11:15
FF7,Crew pause,Balmain Shipyard,BSY3,11:15,Balmain Shipyard,BSY3,11:24
FF7,Waiting,Balmain Shipyard,BSY4,11:25,Balmain Shipyard,BSY4,11:30
