Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR7,Waiting,Chiswick,Chs1,05:35,Chiswick,Chs1,05:40
RR7,Waiting,Chiswick,Chs1,05:40,Chiswick,Chs1,05:45
RR7,Waiting,Cabarita,Cab1,05:55,Cabarita,Cab1,06:00
RR7,Charging,Cabarita,Cab1,06:00,Cabarita,Cab1,06:05
RR7,Charging,Cabarita,Cab1,06:05,Cabarita,Cab1,06:10
RR7,Waiting,Cabarita,Cab1,06:10,Cabarita,Cab1,06:15
RR7,Crew pause,Circular Quay,CQ2,06:40,Circular Quay,CQ2,06:49
RR7,Waiting,Rydalmere,Ryd1,07:30,Rydalmere,Ryd1,07:35
RR7,Waiting,Rydalmere,Ryd1,07:35,Rydalmere,Ryd1,07:40
RR7,6,Parramatta,Pm1,08:00,Circular Quay,CQ1,09:30
RR7,Waiting,Circular Quay,CQ5,09:35,Circular Quay,CQ5,09:40
RR7,Waiting,Circular Quay,CQ5,09:40,Circular Quay,CQ5,09:45
RR7,Crew pause,Barangaroo,Bar5,10:00,Barangaroo,Bar5,10:09
RR7,Waiting,Balmain Shipyard,BSY5,10:20,Balmain Shipyard,BSY5,10:25
RR7,Waiting,Balmain Shipyard,BSY1,10:25,Balmain Shipyard,BSY1,10:30
RR7,Waiting,Balmain Shipyard,BSY1,10:30,Balmain Shipyard,BSY1,10:35
RR7,Waiting,Balmain Shipyard,BSY2,10:35,Balmain Shipyard,BSY2,10:40
RR7,Crew pause,Balmain Shipyard,BSY5,10:40,Balmain Shipyard,BSY5,10:49
RR7,Waiting,Balmain Shipyard,BSY1,10:50,Balmain Shipyard,BSY1,10:55
RR7,Waiting,Balmain Shipyard,BSY2,10:55,Balmain Shipyard,BSY2,11:00
RR7,Waiting,Balmain Shipyard,BSY4,11:00,Balmain Shipyard,BSY4,11:05
RR7,Waiting,Balmain Shipyard,BSY1,11:05,Balmain Shipyard,BSY1,11:10
RR7,Waiting,Balmain Shipyard,BSY4,11:10,Balmain Shipyard,BSY4,11:15
RR7,Waiting,Balmain Shipyard,BSY4,11:15,Balmain Shipyard,BSY4,11:20
RR7,Waiting,Balmain Shipyard,BSY3,11:20,Balmain Shipyard,BSY3,11:25
RR7,Waiting,Balmain Shipyard,BSY6,11:25,Balmain Shipyard,BSY6,11:30
