Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR9,Waiting,Barangaroo,Bar2,05:35,Barangaroo,Bar2,05:40
RR9,Waiting,Barangaroo,Bar2,05:40,Barangaroo,Bar2,05:45
RR9,16,Circular Quay,CQ1,06:00,Watsons Bay,WB1,06:30
RR9,5,Circular Quay,CQ1,07:00,Parramatta,Pm1,08:30
RR9,Waiting,Parramatta,Pm1,08:40,Parramatta,Pm1,08:45
RR9,6,Parramatta,Pm1,08:50,Circular Quay,CQ1,10:20
RR9,Waiting,Circular Quay,CQ3,10:25,Circular Quay,CQ3,10:30
RR9,Waiting,Rose Bay,RB1,10:45,Rose Bay,RB1,10:50
RR9,Charging,Rose Bay,RB1,10:50,Rose Bay,RB1,10:55
RR9,Charging,Rose Bay,RB1,10:55,Rose Bay,RB1,11:00
RR9,Waiting,Rose Bay,RB1,11:00,Rose Bay,RB1,11:05
RR9,Waiting,Circular Quay,CQ1,11:20,Circular Quay,CQ1,11:25
RR9,Waiting,Circular Quay,CQ2,11:25,Circular Quay,CQ2,11:30
