Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR8,Crew pause,Circular Quay,CQ2,05:40,Circular Quay,CQ2,05:49
RR8,Waiting,Circular Quay,CQ1,05:50,Circular Quay,CQ1,05:55
RR8,Waiting,Barangaroo,Bar5,06:10,Barangaroo,Bar5,06:15
RR8,Waiting,Barangaroo,Bar4,06:15,Barangaroo,Bar4,06:20
RR8,Crew pause,Circular Quay,CQ1,06:35,Circular Quay,CQ1,06:44
RR8,Crew pause,Circular Quay,CQ2,06:50,Circular Quay,CQ2,06:59
RR8,Crew pause,Circular Quay,CQ2,07:00,Circular Quay,CQ2,07:09
RR8,17,Watsons Bay,WB1,07:30,Circular Quay,CQ2,07:50
RR8,Waiting,Circular Quay,CQ1,07:55,Circular Quay,CQ1,08:00
RR8,Waiting,Circular Quay,CQ1,08:00,Circular Quay,CQ1,08:05
RR8,Waiting,Cabarita,Cab1,08:30,Cabarita,Cab1,08:35
RR8,Waiting,Cabarita,Cab1,08:35,Cabarita,Cab1,08:40
RR8,Waiting,Cabarita,Cab1,08:40,Cabarita,Cab1,08:45
RR8,Waiting,Barangaroo,Bar4,09:05,Barangaroo,Bar4,09:10
RR8,Waiting,Barangaroo,Bar4,09:10,Barangaroo,Bar4,09:15
RR8,Crew pause,Barangaroo,Bar2,09:15,Barangaroo,Bar2,09:24
RR8,Crew pause,Barangaroo,Bar1,09:25,Barangaroo,Bar1,09:34
RR8,Crew pause,Barangaroo,Bar1,09:35,Barangaroo,Bar1,09:44
RR8,Crew pause,Barangaroo,Bar1,09:50,Barangaroo,Bar1,09:59
RR8,Crew pause,Barangaroo,Bar1,10:05,Barangaroo,Bar1,10:14
RR8,Crew pause,Barangaroo,Bar1,10:15,Barangaroo,Bar1,10:24
RR8,Crew pause,Barangaroo,Bar1,10:25,Barangaroo,Bar1,10:34
RR8,Waiting,Barangaroo,Bar1,10:35,Barangaroo,Bar1,10:40
RR8,Waiting,Barangaroo,Bar4,10:40,Barangaroo,Bar4,10:45
RR8,Waiting,Barangaroo,Bar5,10:45,Barangaroo,Bar5,10:50
RR8,Waiting,Balmain Shipyard,BSY1,11:00,Balmain Shipyard,BSY1,11:05
RR8,Crew pause,Balmain Shipyard,BSY3,11:05,Balmain Shipyard,BSY3,11:14
RR8,Waiting,Balmain Shipyard,BSY2,11:15,Balmain Shipyard,BSY2,11:20
RR8,Waiting,Balmain Shipyard,BSY4,11:20,Balmain Shipyard,BSY4,11:25
RR8,Waiting,Balmain Shipyard,BSY1,11:25,Balmain Shipyard,BSY1,11:30
