Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
FF3,Waiting,Barangaroo,Bar4,05:40,Barangaroo,Bar4,05:45
FF3,Waiting,Circular Quay,CQ5,06:00,Circular Quay,CQ5,06:05
FF3,Waiting,Circular Quay,CQ3,06:05,Circular Quay,CQ3,06:10
FF3,Waiting,Circular Quay,CQ1,06:10,Circular Quay,CQ1,06:15
FF3,Waiting,Circular Quay,CQ1,06:15,Circular Quay,CQ1,06:20
FF3,Waiting,Circular Quay,CQ5,06:20,Circular Quay,CQ5,06:25
FF3,Waiting,Circular Quay,CQ1,06:25,Circular Quay,CQ1,06:30
FF3,Waiting,Circular Quay,CQ4,06:30,Circular Quay,CQ4,06:35
FF3,Waiting,Circular Quay,CQ1,06:35,Circular Quay,CQ1,06:40
FF3,Waiting,Circular Quay,CQ3,06:40,Circular Quay,CQ3,06:45
FF3,Waiting,Circular Quay,CQ4,06:45,Circular Quay,CQ4,06:50
FF3,Waiting,Circular Quay,CQ3,06:50,Circular Quay,CQ3,06:55
FF3,8,Pyrmont Bay,PB1,07:10,Circular Quay,CQ4,07:42
FF3,Waiting,Circular Quay,CQ1,07:45,Circular Quay,CQ1,07:50
FF3,Waiting,Circular Quay,CQ5,07:50,Circular Quay,CQ5,07:55
FF3,Waiting,Circular Quay,CQ1,07:55,Circular Quay,CQ1,08:00
FF3,Waiting,Circular Quay,CQ1,08:00,Circular Quay,CQ1,08:05
FF3,Waiting,Circular Quay,CQ2,08:05,Circular Quay,CQ2,08:10
FF3,Charging,Circular Quay,CQ2,08:10,Circular Quay,CQ2,08:15
FF3,Charging,Circular Quay,CQ2,08:15,Circular Quay,CQ2,08:20
FF3,Charging,Circular Quay,CQ2,08:20,Circular Quay,CQ2,08:25
FF3,Charging,Circular Quay,CQ2,08:25,Circular Quay,CQ2,08:30
FF3,Waiting,Circular Quay,CQ2,08:30,Circular Quay,CQ2,08:35
FF3,Waiting,Circular Quay,CQ1,08:35,Circular Quay,CQ1,08:40
FF3,Waiting,Circular Quay,CQ2,08:40,Circular Quay,CQ2,08:45
FF3,Waiting,Circular Quay,CQ2,08:45,Circular Quay,CQ2,08:50
FF3,Waiting,Circular Quay,CQ5,08:50,Circular Quay,CQ5,08:55
FF3,Waiting,Circular Quay,CQ4,08:55,Circular Quay,CQ4,09:00
FF3,Waiting,Circular Quay,CQ3,09:00,Circular Quay,CQ3,09:05
FF3,Waiting,Circular Quay,CQ4,09:05,Circular Quay,CQ4,09:10
FF3,Waiting,Circular Quay,CQ4,09:10,Circular Quay,CQ4,09:15
FF3,Waiting,Circular Quay,CQ5,09:15,Circular Quay,CQ5,09:20
FF3,Waiting,Circular Quay,CQ5,09:20,Circular Quay,CQ5,09:25
FF3,Waiting,Circular Quay,CQ3,09:25,Circular Quay,CQ3,09:30
FF3,Waiting,Circular Quay,CQ2,09:30,Circular Quay,CQ2,09:35
FF3,Waiting,Circular Quay,CQ1,09:35,Circular Quay,CQ1,09:40
FF3,Waiting,Circular Quay,CQ1,09:40,Circular Quay,CQ1,09:45
FF3,Waiting,Circular Quay,CQ1,09:45,Circular Quay,CQ1,09:50
FF3,Waiting,Pyrmont Bay,PB1,10:05,Pyrmont Bay,PB1,10:10
FF3,Crew pause,Barangaroo,Bar5,10:15,Barangaroo,Bar5,10:24
FF3,Waiting,Barangaroo,Bar4,10:25,Barangaroo,Bar4,10:30
FF3,Waiting,Barangaroo,Bar1,10:30,Barangaroo,Bar1,10:35
FF3,Waiting,Barangaroo,Bar5,10:35,Barangaroo,Bar5,10:40
FF3,Crew pause,Barangaroo,Bar4,10:40,Barangaroo,Bar4,10:49
FF3,Crew pause,Barangaroo,Bar5,10:50,Barangaroo,Bar5,10:59
FF3,Waiting,Barangaroo,Bar4,11:00,Barangaroo,Bar4,11:05
FF3,Crew pause,Barangaroo,Bar1,11:05,Barangaroo,Bar1,11:14
FF3,Waiting,Balmain Shipyard,BSY2,11:25,Balmain Shipyard,BSY2,11:30
