Time,Station,Wharf
09:25,Circular Quay,CQ1
09:50,Watsons Bay,WB1
10:23,Circular Quay,CQ1
09:55,Circular Quay,CQ1
10:20,Watsons Bay,WB1
10:53,Circular Quay,CQ4
