Vessel,Task,Wharf,Time
V9,Crew pause,Bar4,05:35-05:40
V2,Waiting,Bar4,05:35-05:40
V9,Crew pause,Bar4,05:40-05:45
V4,Waiting,Bar4,05:40-05:45
V9,Crew pause,Bar4,05:45-05:50
V19,Waiting,Bar4,05:45-05:50
V9,Crew pause,Bar4,05:50-05:55
V6,Waiting,Bar4,05:55-06:00
V9,Crew pause,Bar4,05:55-06:00
V9,Crew pause,Bar4,06:00-06:05
V18,Waiting,Bar4,07:05-07:10
V18,Waiting,Bar4,08:05-08:10
V18,Waiting,Bar4,09:05-09:10
V19,Crew pause,Bar4,09:35-09:40
V19,Crew pause,Bar4,09:40-09:45
V19,Crew pause,Bar4,09:45-09:50
V6,Waiting,Bar4,09:45-09:50
V19,Crew pause,Bar4,09:50-09:55
V19,Crew pause,Bar4,09:55-10:00
V19,Crew pause,Bar4,10:00-10:05
V18,Waiting,Bar4,10:05-10:10
V18,Crew pause,Bar4,10:10-10:15
V18,Crew pause,Bar4,10:15-10:20
V18,Crew pause,Bar4,10:20-10:25
V18,Crew pause,Bar4,10:25-10:30
V1,Waiting,Bar4,10:25-10:30
V18,Crew pause,Bar4,10:30-10:35
V1,Crew pause,Bar4,10:30-10:35
V1,Crew pause,Bar4,10:35-10:40
V18,Crew pause,Bar4,10:35-10:40
V1,Crew pause,Bar4,10:40-10:45
V1,Crew pause,Bar4,10:45-10:50
V1,Crew pause,Bar4,10:50-10:55
V19,Crew pause,Bar4,10:50-10:55
V1,Crew pause,Bar4,10:55-11:00
V19,Crew pause,Bar4,10:55-11:00
V19,Crew pause,Bar4,11:00-11:05
V2,Waiting,Bar4,11:05-11:10
V19,Crew pause,Bar4,11:05-11:10
V19,Crew pause,Bar4,11:10-11:15
V2,Waiting,Bar4,11:10-11:15
V2,Waiting,Bar4,11:15-11:20
V19,Crew pause,Bar4,11:15-11:20
V19,Waiting,Bar4,11:20-11:25
V14,Waiting,Bar4,11:20-11:25
V19,Waiting,Bar4,11:25-11:30
V2,Waiting,Bar4,11:25-11:30
