Vessel,Task,Wharf,Time
V12,Waiting,CQ3,05:40-05:45
V17,Crew pause,CQ3,05:40-05:45
V11,Waiting,CQ3,05:45-05:50
V17,Crew pause,CQ3,05:45-05:50
V13,Waiting,CQ3,05:50-05:55
V17,Crew pause,CQ3,05:50-05:55
V17,Crew pause,CQ3,05:55-06:00
V13,Waiting,CQ3,05:55-06:00
V17,Crew pause,CQ3,06:00-06:05
V13,Waiting,CQ3,06:00-06:05
V17,Crew pause,CQ3,06:05-06:10
V6,Waiting,CQ3,06:10-06:15
V2,Waiting,CQ3,06:15-06:20
V7,Waiting,CQ3,06:20-06:25
V7,Waiting,CQ3,06:25-06:30
V11,Crew pause,CQ3,06:25-06:30
V10,Waiting,CQ3,06:30-06:35
V11,Crew pause,CQ3,06:30-06:35
V12,Waiting,CQ3,06:35-06:40
V11,Crew pause,CQ3,06:35-06:40
V11,Crew pause,CQ3,06:40-06:45
V11,Crew pause,CQ3,06:45-06:50
V11,Crew pause,CQ3,06:50-06:55
V11,Waiting,CQ3,06:55-07:00
V11,Waiting,CQ3,07:00-07:05
V6,F7 - Double Bay,CQ3,07:05-07:10
V11,Waiting,CQ3,07:05-07:10
V8,Waiting,CQ3,07:10-07:15
V11,Waiting,CQ3,07:10-07:15
V15,F9 - Rose Bay,CQ3,07:35-07:40
V1,Waiting,CQ3,07:50-07:55
V8,F7 - Double Bay,CQ3,08:05-08:10
V12,F9 - Rose Bay,CQ3,08:35-08:40
V9,F7 - Double Bay,CQ3,08:35-08:40
V10,F7 - Double Bay,CQ3,09:05-09:10
V14,F9 - Rose Bay,CQ3,09:15-09:20
V8,F8 - Cockatoo Island,CQ3,09:20-09:25
V3,F5 - Neutral Bay,CQ3,09:25-09:30
V17,Waiting,CQ3,09:30-09:35
V11,Waiting,CQ3,09:35-09:40
V15,Waiting,CQ3,09:35-09:40
V4,Waiting,CQ3,10:00-10:05
V3,F2 - Taronga Zoo,CQ3,10:05-10:10
V1,F7 - Double Bay,CQ3,10:05-10:10
V13,Waiting,CQ3,10:25-10:30
V8,Waiting,CQ3,10:25-10:30
V8,Waiting,CQ3,10:30-10:35
V2,F7 - Double Bay,CQ3,10:35-10:40
V8,Waiting,CQ3,10:40-10:45
V8,Waiting,CQ3,10:50-10:55
V14,Waiting,CQ3,10:55-11:00
V15,Crew pause,CQ3,11:00-11:05
V11,Waiting,CQ3,11:00-11:05
V3,F7 - Double Bay,CQ3,11:05-11:10
V15,Crew pause,CQ3,11:05-11:10
V15,Crew pause,CQ3,11:10-11:15
V3,Waiting,CQ3,11:15-11:20
V15,Crew pause,CQ3,11:15-11:20
V15,Crew pause,CQ3,11:20-11:25
V13,Waiting,CQ3,11:20-11:25
V15,Crew pause,CQ3,11:25-11:30
V3,Waiting,CQ3,11:25-11:30
