Vessel,Task,Wharf,Time
V14,Waiting,CQ4,05:40-05:45
V16,Waiting,CQ4,05:45-05:50
V11,Waiting,CQ4,05:50-05:55
V16,Waiting,CQ4,05:50-05:55
V11,Crew pause,CQ4,05:55-06:00
V16,Waiting,CQ4,05:55-06:00
V11,Crew pause,CQ4,06:00-06:05
V5,Waiting,CQ4,06:00-06:05
V11,Crew pause,CQ4,06:05-06:10
V13,Waiting,CQ4,06:05-06:10
V11,Crew pause,CQ4,06:10-06:15
V14,Waiting,CQ4,06:15-06:20
V11,Crew pause,CQ4,06:15-06:20
V11,Crew pause,CQ4,06:20-06:25
V14,Waiting,CQ4,06:25-06:30
V2,Waiting,CQ4,06:25-06:30
V7,Waiting,CQ4,06:30-06:35
V8,Waiting,CQ4,06:30-06:35
V7,Waiting,CQ4,06:35-06:40
V5,Waiting,CQ4,06:35-06:40
V7,Waiting,CQ4,06:40-06:45
V10,Waiting,CQ4,06:40-06:45
V10,Waiting,CQ4,06:45-06:50
V15,Waiting,CQ4,06:45-06:50
V3,Waiting,CQ4,06:50-06:55
V13,Waiting,CQ4,06:55-07:00
V6,Waiting,CQ4,07:05-07:10
V16,Waiting,CQ4,07:10-07:15
V14,Waiting,CQ4,07:15-07:20
V11,Waiting,CQ4,07:20-07:25
V17,Waiting,CQ4,07:30-07:35
V15,Waiting,CQ4,07:35-07:40
V7,Waiting,CQ4,07:35-07:40
V12,Waiting,CQ4,07:50-07:55
V8,Waiting,CQ4,08:05-08:10
V14,F4 - Pyrmont Bay,CQ4,08:25-08:30
V14,Waiting,CQ4,08:30-08:35
V4,Waiting,CQ4,08:30-08:35
V12,Waiting,CQ4,08:35-08:40
V9,Waiting,CQ4,08:35-08:40
V4,Waiting,CQ4,08:40-08:45
V4,Charging,CQ4,08:45-08:50
V4,Waiting,CQ4,08:50-08:55
V2,F5 - Neutral Bay,CQ4,08:55-09:00
V2,Waiting,CQ4,09:00-09:05
V1,F2 - Taronga Zoo,CQ4,09:05-09:10
V16,F4 - Pyrmont Bay,CQ4,09:05-09:10
V1,Waiting,CQ4,09:10-09:15
V14,Waiting,CQ4,09:15-09:20
V16,Waiting,CQ4,09:15-09:20
V16,Waiting,CQ4,09:20-09:25
V14,Waiting,CQ4,09:20-09:25
V5,Waiting,CQ4,09:25-09:30
V6,Waiting,CQ4,09:25-09:30
V3,Waiting,CQ4,09:30-09:35
V14,Waiting,CQ4,09:35-09:40
V2,Waiting,CQ4,09:40-09:45
V7,F6 - Mosman,CQ4,09:50-09:55
V7,Waiting,CQ4,09:55-10:00
V12,Crew pause,CQ4,10:00-10:05
V12,Crew pause,CQ4,10:05-10:10
V12,Crew pause,CQ4,10:10-10:15
V13,F4 - Pyrmont Bay,CQ4,10:15-10:20
V12,Crew pause,CQ4,10:15-10:20
V12,Crew pause,CQ4,10:20-10:25
V10,F8 - Cockatoo Island,CQ4,10:20-10:25
V12,Crew pause,CQ4,10:25-10:30
V5,F5 - Neutral Bay,CQ4,10:25-10:30
V13,Waiting,CQ4,10:30-10:35
V10,Waiting,CQ4,10:30-10:35
V7,Crew pause,CQ4,10:35-10:40
V8,Waiting,CQ4,10:35-10:40
V7,Crew pause,CQ4,10:40-10:45
V10,Waiting,CQ4,10:40-10:45
V7,Crew pause,CQ4,10:45-10:50
V14,F4 - Pyrmont Bay,CQ4,10:45-10:50
V7,Crew pause,CQ4,10:50-10:55
V7,Crew pause,CQ4,10:55-11:00
V11,Waiting,CQ4,10:55-11:00
V7,Crew pause,CQ4,11:00-11:05
V8,Crew pause,CQ4,11:00-11:05
V8,Crew pause,CQ4,11:05-11:10
V9,Waiting,CQ4,11:05-11:10
V13,Waiting,CQ4,11:10-11:15
V8,Crew pause,CQ4,11:10-11:15
V8,Crew pause,CQ4,11:15-11:20
V11,Waiting,CQ4,11:15-11:20
V8,Crew pause,CQ4,11:20-11:25
V11,Waiting,CQ4,11:20-11:25
V5,Waiting,CQ4,11:25-11:30
V8,Crew pause,CQ4,11:25-11:30
