Time,Station,Wharf
05:55,Circular Quay,CQ1
06:12,Mosman,Mos1
06:43,Circular Quay,CQ5
06:25,Circular Quay,CQ1
06:42,Mosman,Mos1
07:13,Circular Quay,CQ4
06:55,Circular Quay,CQ1
07:12,Mosman,Mos1
07:43,Circular Quay,CQ3
07:25,Circular Quay,CQ1
07:42,Mosman,Mos1
08:13,Circular Quay,CQ1
07:55,Circular Quay,CQ1
08:12,Mosman,Mos1
08:43,Circular Quay,CQ1
08:25,Circular Quay,CQ1
08:42,Mosman,Mos1
09:13,Circular Quay,CQ5
