Vessel,Task,Wharf,Time
V18,Waiting,CQ2,05:35-05:40
V15,Waiting,CQ2,05:40-05:45
V17,Waiting,CQ2,05:45-05:50
V15,Charging,CQ2,05:45-05:50
V15,Waiting,CQ2,05:50-05:55
V11,Waiting,CQ2,05:50-05:55
V14,Waiting,CQ2,05:55-06:00
V14,Waiting,CQ2,06:05-06:10
V9,Waiting,CQ2,06:10-06:15
V6,Waiting,CQ2,06:10-06:15
V2,Waiting,CQ2,06:15-06:20
V9,Charging,CQ2,06:15-06:20
V9,Waiting,CQ2,06:20-06:25
V5,Waiting,CQ2,06:25-06:30
V5,Waiting,CQ2,06:35-06:40
V7,Waiting,CQ2,06:40-06:45
V10,Waiting,CQ2,06:40-06:45
V10,Charging,CQ2,06:45-06:50
V10,Waiting,CQ2,06:50-06:55
V3,Waiting,CQ2,06:55-07:00
V9,Waiting,CQ2,06:55-07:00
V9,Waiting,CQ2,07:00-07:05
V10,Waiting,CQ2,07:25-07:30
V10,F5 - Neutral Bay,CQ2,07:25-07:30
V12,Waiting,CQ2,07:30-07:35
V16,F9 - Rose Bay,CQ2,07:35-07:40
V4,Waiting,CQ2,07:35-07:40
V9,F2 - Taronga Zoo,CQ2,07:45-07:50
V17,Waiting,CQ2,07:50-07:55
V5,Waiting,CQ2,07:55-08:00
V13,Waiting,CQ2,08:10-08:15
V4,Waiting,CQ2,08:25-08:30
V4,Charging,CQ2,08:30-08:35
V9,Waiting,CQ2,08:35-08:40
V4,Waiting,CQ2,08:35-08:40
V4,Crew pause,CQ2,08:45-08:50
V16,F4 - Pyrmont Bay,CQ2,08:45-08:50
V4,Crew pause,CQ2,08:50-08:55
V7,Waiting,CQ2,08:55-09:00
V4,Crew pause,CQ2,08:55-09:00
V4,Crew pause,CQ2,09:00-09:05
V4,Crew pause,CQ2,09:05-09:10
V4,Crew pause,CQ2,09:10-09:15
V5,Waiting,CQ2,09:25-09:30
V8,Waiting,CQ2,09:25-09:30
V6,Waiting,CQ2,09:30-09:35
V11,F7 - Double Bay,CQ2,09:35-09:40
V5,Waiting,CQ2,09:40-09:45
V12,Crew pause,CQ2,09:40-09:45
V12,Crew pause,CQ2,09:45-09:50
V17,F4 - Pyrmont Bay,CQ2,09:45-09:50
V12,Crew pause,CQ2,09:50-09:55
V5,Waiting,CQ2,09:50-09:55
V12,Crew pause,CQ2,09:55-10:00
V12,Crew pause,CQ2,10:00-10:05
V12,Crew pause,CQ2,10:05-10:10
V6,Waiting,CQ2,10:15-10:20
V8,F6 - Mosman,CQ2,10:25-10:30
V5,F5 - Neutral Bay,CQ2,10:25-10:30
V10,Waiting,CQ2,10:30-10:35
V10,Waiting,CQ2,10:35-10:40
V15,Waiting,CQ2,10:35-10:40
V4,Waiting,CQ2,10:45-10:50
V15,Crew pause,CQ2,10:45-10:50
V15,Crew pause,CQ2,10:50-10:55
V10,Waiting,CQ2,10:50-10:55
V11,Waiting,CQ2,10:55-11:00
V15,Crew pause,CQ2,10:55-11:00
V9,Crew pause,CQ2,11:00-11:05
V15,Crew pause,CQ2,11:00-11:05
V15,Crew pause,CQ2,11:05-11:10
V9,Crew pause,CQ2,11:05-11:10
V9,Crew pause,CQ2,11:10-11:15
V15,Crew pause,CQ2,11:10-11:15
V9,Crew pause,CQ2,11:15-11:20
V4,Waiting,CQ2,11:15-11:20
V9,Crew pause,CQ2,11:20-11:25
V17,Waiting,CQ2,11:20-11:25
V9,Crew pause,CQ2,11:25-11:30
