Vessel,Task,Wharf,Time
V15,Charging,CQ5,05:40-05:45
V16,Crew Break,CQ5,05:45-06:15
V6,Charging,CQ5,05:50-05:55
V6,Charging,CQ5,05:55-06:00
V15,Charging,CQ5,06:00-06:05
V3,Charging,CQ5,06:05-06:10
V15,Charging,CQ5,06:10-06:15
V11,Charging,CQ5,06:15-06:20
V16,Charging,CQ5,06:15-06:20
V16,Charging,CQ5,06:20-06:25
V7,Crew Break,CQ5,06:20-06:50
V16,Charging,CQ5,06:25-06:30
V16,Charging,CQ5,06:30-06:35
V4,Charging,CQ5,06:50-06:55
V6,F7 - Double Bay,CQ5,06:52-06:55
V8,Charging,CQ5,06:55-07:00
V6,Charging,CQ5,07:00-07:05
V5,Charging,CQ5,07:05-07:10
V5,Charging,CQ5,07:10-07:15
V6,Charging,CQ5,07:15-07:20
V9,F7 - Double Bay,CQ5,07:22-07:25
V13,F4 - Pyrmont Bay,CQ5,07:25-07:28
V8,F7 - Double Bay,CQ5,07:52-07:55
V7,F8 - Cockatoo Island,CQ5,07:59-08:02
V11,F7 - Double Bay,CQ5,08:22-08:25
V17,Charging,CQ5,08:50-08:55
V7,F7 - Double Bay,CQ5,08:52-08:55
V7,Charging,CQ5,08:55-09:00
V16,Charging,CQ5,09:20-09:25
V16,Charging,CQ5,09:25-09:30
V1,F6 - Mosman (off peak),CQ5,09:46-09:49
V14,Charging,CQ5,09:50-09:55
V14,Charging,CQ5,09:55-10:00
V14,Charging,CQ5,10:00-10:05
V14,Charging,CQ5,10:05-10:10
V14,Charging,CQ5,10:10-10:15
V12,Charging,CQ5,10:20-10:25
V5,Charging,CQ5,10:25-10:30
V5,Charging,CQ5,10:30-10:35
V5,Charging,CQ5,10:35-10:40
V16,Charging,CQ5,10:40-10:45
V16,Charging,CQ5,10:45-10:50
V16,Charging,CQ5,10:50-10:55
V3,F2 - Taronga Zoo (off peak),CQ5,10:51-10:55
V7,Charging,CQ5,11:00-11:05
V7,Charging,CQ5,11:05-11:10
V7,Charging,CQ5,11:10-11:15
V1,Charging,CQ5,11:10-11:15
V7,Charging,CQ5,11:15-11:20
V7,Charging,CQ5,11:20-11:25
V2,Charging,CQ5,11:25-11:30
V1,Charging,CQ5,11:25-11:30
