Vessel,Task,Wharf,Time
V2,Charging,Bar2,05:35-05:40
V5,Crew Break,Bar2,05:35-06:05
V2,Charging,Bar2,05:40-05:45
V9,Charging,Bar2,06:10-06:15
V19,Crew Break,Bar2,06:15-06:45
V13,Charging,Bar2,09:45-09:50
V13,Charging,Bar2,09:50-09:55
V18,F11 - Blackwattle Bay,Bar2,10:08-10:11
V18,Charging,Bar2,10:20-10:25
V18,Charging,Bar2,10:25-10:30
V18,Charging,Bar2,10:30-10:35
V18,Charging,Bar2,10:35-10:40
V5,Crew Break,Bar2,10:55-11:25
V16,Charging,Bar2,11:05-11:10
V16,Charging,Bar2,11:10-11:15
V16,Charging,Bar2,11:15-11:20
V16,Charging,Bar2,11:25-11:30
V5,Charging,Bar2,11:25-11:30
