Vessel,Task,Wharf,Time
V3,Waiting,WB1,05:40-05:45
V3,Waiting,WB1,05:45-05:50
V16,F9 - Watsons Bay,WB1,10:00-10:10
V13,F9 - Watsons Bay,WB1,10:30-10:40
