Vessel,Task,Wharf,Time
V17,Charging,CQ4,05:40-05:45
V16,Charging,CQ4,05:40-05:45
V15,Charging,CQ4,05:45-05:50
V15,Charging,CQ4,05:50-05:55
V4,Charging,CQ4,05:50-05:55
V12,Charging,CQ4,05:55-06:00
V2,Charging,CQ4,05:55-06:00
V12,F4 - Pyrmont Bay,CQ4,06:00-06:01
V6,Charging,CQ4,06:00-06:05
V6,F7 - Double Bay,CQ4,06:05-06:06
V14,Crew Break,CQ4,06:10-06:40
V3,Charging,CQ4,06:15-06:20
V13,F4 - Pyrmont Bay,CQ4,06:20-06:21
V9,Charging,CQ4,06:30-06:35
V9,F7 - Double Bay,CQ4,06:35-06:36
V14,F4 - Pyrmont Bay,CQ4,06:40-06:41
V2,F2 - Zoo/Mosman (Peak),CQ4,06:45-06:46
V5,Charging,CQ4,06:50-06:55
V5,Charging,CQ4,06:55-07:00
V15,F4 - Pyrmont Bay,CQ4,07:00-07:01
V8,F7 - Double Bay,CQ4,07:05-07:06
V6,Charging,CQ4,07:10-07:15
V5,F2 - Zoo/Mosman (Peak),CQ4,07:15-07:16
V16,F4 - Pyrmont Bay,CQ4,07:20-07:21
V11,F8 - Cockatoo Island,CQ4,07:29-07:32
V13,Charging,CQ4,07:30-07:35
V11,F7 - Double Bay,CQ4,07:35-07:36
V17,F4 - Pyrmont Bay,CQ4,07:40-07:41
V1,F2 - Zoo/Mosman (Peak),CQ4,07:45-07:46
V14,Charging,CQ4,07:50-07:55
V12,F4 - Pyrmont Bay,CQ4,08:00-08:01
V7,F7 - Double Bay,CQ4,08:05-08:06
V5,Charging,CQ4,08:15-08:20
V13,F4 - Pyrmont Bay,CQ4,08:20-08:21
V5,Charging,CQ4,08:20-08:25
V5,Charging,CQ4,08:25-08:30
V16,Charging,CQ4,08:30-08:35
V5,F7 - Double Bay,CQ4,08:35-08:36
V14,F4 - Pyrmont Bay,CQ4,08:40-08:41
V9,F2 - Taronga Zoo (off peak),CQ4,08:51-08:55
V1,F6 - Mosman (off peak),CQ4,08:55-08:56
V7,F7 - Double Bay,CQ4,09:05-09:06
V12,F4 - Pyrmont Bay,CQ4,09:05-09:08
V12,F4 - Pyrmont Bay,CQ4,09:10-09:11
V6,Charging,CQ4,09:15-09:20
V2,F2 - Taronga Zoo (off peak),CQ4,09:21-09:25
V5,F6 - Mosman (off peak),CQ4,09:25-09:26
V13,Charging,CQ4,09:30-09:35
V2,F7 - Double Bay,CQ4,09:35-09:36
V3,Charging,CQ4,09:35-09:40
V17,F4 - Pyrmont Bay,CQ4,09:40-09:41
V9,Crew Break,CQ4,09:45-10:15
V4,F6 - Mosman (off peak),CQ4,09:55-09:56
V8,F7 - Double Bay,CQ4,10:05-10:06
V11,F2 - Taronga Zoo (off peak),CQ4,10:21-10:25
V2,F7 - Double Bay,CQ4,10:22-10:25
V7,Crew Break,CQ4,10:30-11:00
V6,Charging,CQ4,10:35-10:40
V1,F8 - Cockatoo Island,CQ4,10:59-11:02
V3,Crew Break,CQ4,11:00-11:30
V2,F2 - Taronga Zoo (off peak),CQ4,11:21-11:25
