Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
FF5,Crew pause,Circular Quay,CQ1,05:30,Circular Quay,CQ1,05:39
FF5,Waiting,Barangaroo,Bar1,05:40,Barangaroo,Bar1,05:45
FF5,Waiting,Balmain Shipyard,BSY1,05:45,Balmain Shipyard,BSY1,05:50
FF5,Waiting,Circular Quay,CQ1,05:50,Circular Quay,CQ1,05:55
FF5,Waiting,Circular Quay,CQ3,05:55,Circular Quay,CQ3,06:00
FF5,9,Circular Quay,CQ1,06:05,Circular Quay,CQ5,06:37
FF5,Crew pause,Barangaroo,Bar4,06:45,Barangaroo,Bar4,06:54
FF5,8,Pyrmont Bay,PB1,07:00,Circular Quay,CQ5,07:32
FF5,Waiting,Circular Quay,CQ1,07:40,Circular Quay,CQ1,07:45
FF5,11,Mosman,Mos1,07:45,Circular Quay,CQ5,08:12
FF5,Waiting,Balmain Shipyard,BSY4,08:20,Balmain Shipyard,BSY4,08:25
FF5,Waiting,Barangaroo,Bar4,08:25,Barangaroo,Bar4,08:30
FF5,Waiting,Barangaroo,Bar2,08:30,Barangaroo,Bar2,08:35
FF5,Waiting,Balmain Shipyard,BSY6,08:35,Balmain Shipyard,BSY6,08:40
FF5,Waiting,Balmain Shipyard,BSY2,08:40,Balmain Shipyard,BSY2,08:45
FF5,Waiting,Circular Quay,CQ1,08:45,Circular Quay,CQ1,08:50
FF5,Waiting,Parramatta,Pm1,08:50,Parramatta,Pm1,08:55
FF5,Waiting,Circular Quay,CQ2,08:55,Circular Quay,CQ2,09:00
FF5,Waiting,Balmain Shipyard,BSY1,09:00,Balmain Shipyard,BSY1,09:05
FF5,Waiting,Circular Quay,CQ3,09:05,Circular Quay,CQ3,09:10
FF5,2,Mosman,Mos1,09:10,Circular Quay,CQ4,09:28
FF5,Waiting,Barangaroo,Bar1,09:35,Barangaroo,Bar1,09:40
FF5,Waiting,Watsons Bay,WB1,09:40,Watsons Bay,WB1,09:45
FF5,Crew pause,Barangaroo,Bar1,09:45,Barangaroo,Bar1,09:54
FF5,Waiting,Balmain Shipyard,BSY2,09:55,Balmain Shipyard,BSY2,10:00
FF5,Waiting,Watsons Bay,WB1,10:00,Watsons Bay,WB1,10:05
FF5,Waiting,Balmain Shipyard,BSY2,10:05,Balmain Shipyard,BSY2,10:10
FF5,Waiting,Balmain Shipyard,BSY4,10:10,Balmain Shipyard,BSY4,10:15
FF5,Crew pause,Balmain Shipyard,BSY1,10:15,Balmain Shipyard,BSY1,10:24
FF5,Waiting,Circular Quay,CQ2,10:25,Circular Quay,CQ2,10:30
FF5,Waiting,Cabarita,Cab1,10:30,Cabarita,Cab1,10:35
FF5,Waiting,Circular Quay,CQ1,10:35,Circular Quay,CQ1,10:40
FF5,Crew pause,Balmain Shipyard,BSY2,10:40,Balmain Shipyard,BSY2,10:49
FF5,Waiting,Balmain Shipyard,BSY6,10:50,Balmain Shipyard,BSY6,10:55
FF5,Waiting,Balmain Shipyard,BSY2,10:55,Balmain Shipyard,BSY2,11:00
FF5,Crew pause,Circular Quay,CQ1,11:00,Circular Quay,CQ1,11:09
FF5,Crew pause,Balmain Shipyard,BSY1,11:10,Balmain Shipyard,BSY1,11:19
FF5,Waiting,Watsons Bay,WB1,11:20,Watsons Bay,WB1,11:25
FF5,Waiting,Balmain Shipyard,BSY4,11:25,Balmain Shipyard,BSY4,11:30
