Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V8,Crew pause,Barangaroo,Bar2,05:35,Barangaroo,Bar2,05:45
V8,Crew pause,Barangaroo,Bar2,05:45,Barangaroo,Bar2,05:55
V8,Crew pause,Barangaroo,Bar1,05:55,Barangaroo,Bar1,06:05
V8,Waiting,Barangaroo,Bar2,06:05,Barangaroo,Bar2,06:10
V8,Waiting,Circular Quay,CQ3,06:20,Circular Quay,CQ3,06:25
V8,Waiting,Circular Quay,CQ5,06:25,Circular Quay,CQ5,06:30
V8,Waiting,Circular Quay,CQ1,06:30,Circular Quay,CQ1,06:35
V8,Waiting,Circular Quay,CQ1,06:35,Circular Quay,CQ1,06:40
V8,1,Circular Quay,CQ1,06:40,Circular Quay,CQ5,07:20
V8,6,Circular Quay,CQ1,07:20,Circular Quay,CQ4,08:40
V8,Waiting,Circular Quay,CQ2,08:40,Circular Quay,CQ2,08:45
V8,5,Circular Quay,CQ1,08:45,Circular Quay,CQ1,09:40
V8,1,Circular Quay,CQ1,09:40,Circular Quay,CQ2,10:20
V8,Waiting,Circular Quay,CQ1,10:20,Circular Quay,CQ1,10:25
V8,Waiting,Circular Quay,CQ1,10:25,Circular Quay,CQ1,10:30
V8,Waiting,Circular Quay,CQ3,10:30,Circular Quay,CQ3,10:35
V8,Waiting,Barangaroo,Bar1,10:45,Barangaroo,Bar1,10:50
V8,Crew pause,Barangaroo,Bar5,10:50,Barangaroo,Bar5,11:00
V8,Crew pause,Barangaroo,Bar5,11:00,Barangaroo,Bar5,11:10
V8,Waiting,Barangaroo,Bar2,11:10,Barangaroo,Bar2,11:15
V8,Crew pause,Barangaroo,Bar4,11:15,Barangaroo,Bar4,11:25
V8,Waiting,Barangaroo,Bar5,11:25,Barangaroo,Bar5,11:30
