Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V9,Crew pause,Balmain Shipyard,BSY2,05:40,Balmain Shipyard,BSY2,05:50
V9,Waiting,Balmain Shipyard,BSY2,05:50,Balmain Shipyard,BSY2,05:55
V9,Waiting,Balmain Shipyard,BSY3,05:55,Balmain Shipyard,BSY3,06:00
V9,Crew pause,Balmain Shipyard,BSY2,06:00,Balmain Shipyard,BSY2,06:10
V9,Waiting,Balmain Shipyard,BSY2,06:10,Balmain Shipyard,BSY2,06:15
V9,Crew pause,Balmain Shipyard,BSY5,06:15,Balmain Shipyard,BSY5,06:25
V9,Crew pause,Balmain Shipyard,BSY2,06:25,Balmain Shipyard,BSY2,06:35
V9,Waiting,Circular Quay,CQ1,06:50,Circular Quay,CQ1,06:55
V9,Waiting,Circular Quay,CQ1,06:55,Circular Quay,CQ1,07:00
V9,4,Circular Quay,CQ1,07:00,Circular Quay,CQ5,08:00
V9,Waiting,Circular Quay,CQ3,08:00,Circular Quay,CQ3,08:05
V9,3,Circular Quay,CQ1,08:05,Circular Quay,CQ2,08:45
V9,Waiting,Circular Quay,CQ1,08:45,Circular Quay,CQ1,08:50
V9,6,Circular Quay,CQ1,08:50,Circular Quay,CQ3,10:10
V9,Waiting,Circular Quay,CQ3,10:10,Circular Quay,CQ3,10:15
V9,5,Circular Quay,CQ1,10:15,Circular Quay,CQ3,11:10
V9,Waiting,Barangaroo,Bar4,11:20,Barangaroo,Bar4,11:25
V9,Waiting,Barangaroo,Bar1,11:25,Barangaroo,Bar1,11:30
