Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR10,Waiting,Balmain Shipyard,BSY6,05:30,Balmain Shipyard,BSY6,05:35
RR10,Waiting,Barangaroo,Bar5,05:35,Barangaroo,Bar5,05:40
RR10,Waiting,Barangaroo,Bar2,05:40,Barangaroo,Bar2,05:45
RR10,Waiting,Circular Quay,CQ5,05:45,Circular Quay,CQ5,05:50
RR10,Waiting,Balmain Shipyard,BSY5,05:50,Balmain Shipyard,BSY5,05:55
RR10,Waiting,Cabarita,Cab1,05:55,Cabarita,Cab1,06:00
RR10,Waiting,Watsons Bay,WB1,06:00,Watsons Bay,WB1,06:05
RR10,Waiting,Balmain Shipyard,BSY6,06:05,Balmain Shipyard,BSY6,06:10
RR10,Waiting,Barangaroo,Bar4,06:10,Barangaroo,Bar4,06:15
RR10,Waiting,Rose Bay,RB1,06:15,Rose Bay,RB1,06:20
RR10,Waiting,Balmain Shipyard,BSY6,06:20,Balmain Shipyard,BSY6,06:25
RR10,Waiting,Balmain Shipyard,BSY1,06:25,Balmain Shipyard,BSY1,06:30
RR10,Waiting,Barangaroo,Bar2,06:30,Barangaroo,Bar2,06:35
RR10,Crew pause,Circular Quay,CQ2,06:35,Circular Quay,CQ2,06:44
RR10,Waiting,Chiswick,Chs1,06:45,Chiswick,Chs1,06:50
RR10,Charging,Chiswick,Chs1,06:50,Chiswick,Chs1,06:55
RR10,Waiting,Chiswick,Chs1,06:55,Chiswick,Chs1,07:00
RR10,Waiting,Circular Quay,CQ5,07:00,Circular Quay,CQ5,07:05
RR10,12,Circular Quay,CQ1,07:05,Double Bay,DB1,07:26
RR10,Waiting,Watsons Bay,WB1,07:35,Watsons Bay,WB1,07:40
RR10,Waiting,Balmain Shipyard,BSY6,07:40,Balmain Shipyard,BSY6,07:45
RR10,Waiting,Pyrmont Bay,PB1,07:45,Pyrmont Bay,PB1,07:50
RR10,Waiting,Balmain Shipyard,BSY5,07:50,Balmain Shipyard,BSY5,07:55
RR10,17,Watsons Bay,WB1,07:55,Circular Quay,CQ1,08:15
RR10,Waiting,Cabarita,Cab1,08:25,Cabarita,Cab1,08:30
RR10,Waiting,Chiswick,Chs1,08:30,Chiswick,Chs1,08:35
RR10,Waiting,Circular Quay,CQ2,08:35,Circular Quay,CQ2,08:40
RR10,Waiting,Cabarita,Cab1,08:40,Cabarita,Cab1,08:45
RR10,Waiting,Barangaroo,Bar1,08:45,Barangaroo,Bar1,08:50
RR10,Waiting,Balmain Shipyard,BSY3,08:50,Balmain Shipyard,BSY3,08:55
RR10,Waiting,Cabarita,Cab1,08:55,Cabarita,Cab1,09:00
RR10,Waiting,Cabarita,Cab1,09:00,Cabarita,Cab1,09:05
RR10,Crew pause,Balmain Shipyard,BSY5,09:05,Balmain Shipyard,BSY5,09:14
RR10,Waiting,Circular Quay,CQ2,09:15,Circular Quay,CQ2,09:20
RR10,Waiting,Circular Quay,CQ2,09:20,Circular Quay,CQ2,09:25
RR10,Crew pause,Balmain Shipyard,BSY4,09:25,Balmain Shipyard,BSY4,09:34
RR10,Waiting,Parramatta,Pm1,09:35,Parramatta,Pm1,09:40
RR10,Waiting,Balmain Shipyard,BSY4,09:40,Balmain Shipyard,BSY4,09:45
RR10,Waiting,Cockatoo Island,CI1,09:45,Cockatoo Island,CI1,09:50
RR10,Waiting,Cabarita,Cab1,09:50,Cabarita,Cab1,09:55
RR10,Waiting,Rose Bay,RB1,09:55,Rose Bay,RB1,10:00
RR10,Crew pause,Circular Quay,CQ2,10:00,Circular Quay,CQ2,10:09
RR10,Waiting,Balmain Shipyard,BSY2,10:10,Balmain Shipyard,BSY2,10:15
RR10,Waiting,Balmain Shipyard,BSY5,10:15,Balmain Shipyard,BSY5,10:20
RR10,Crew pause,Circular Quay,CQ3,10:20,Circular Quay,CQ3,10:29
RR10,Waiting,Balmain Shipyard,BSY4,10:30,Balmain Shipyard,BSY4,10:35
RR10,Waiting,Barangaroo,Bar2,10:35,Barangaroo,Bar2,10:40
RR10,Waiting,Cabarita,Cab1,10:40,Cabarita,Cab1,10:45
RR10,Waiting,Rose Bay,RB1,10:45,Rose Bay,RB1,10:50
RR10,Charging,Rose Bay,RB1,10:50,Rose Bay,RB1,10:55
RR10,Waiting,Rose Bay,RB1,10:55,Rose Bay,RB1,11:00
RR10,Waiting,Balmain Shipyard,BSY5,11:00,Balmain Shipyard,BSY5,11:05
RR10,Waiting,Balmain Shipyard,BSY1,11:05,Balmain Shipyard,BSY1,11:10
RR10,Waiting,Barangaroo,Bar5,11:10,Barangaroo,Bar5,11:15
RR10,Waiting,Pyrmont Bay,PB1,11:15,Pyrmont Bay,PB1,11:20
RR10,Waiting,Barangaroo,Bar5,11:20,Barangaroo,Bar5,11:25
RR10,Waiting,Barangaroo,Bar2,11:25,Barangaroo,Bar2,11:30
