Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR8,Crew pause,Barangaroo,Bar1,05:35,Barangaroo,Bar1,05:44
RR8,Waiting,Balmain Shipyard,BSY3,05:55,Balmain Shipyard,BSY3,06:00
RR8,Crew pause,Balmain Shipyard,BSY2,06:00,Balmain Shipyard,BSY2,06:09
RR8,Crew pause,Balmain Shipyard,BSY1,06:10,Balmain Shipyard,BSY1,06:19
RR8,Crew pause,Balmain Shipyard,BSY1,06:20,Balmain Shipyard,BSY1,06:29
RR8,Crew pause,Balmain Shipyard,BSY4,06:30,Balmain Shipyard,BSY4,06:39
RR8,Crew pause,Circular Quay,CQ3,06:55,Circular Quay,CQ3,07:04
RR8,Waiting,Circular Quay,CQ5,07:05,Circular Quay,CQ5,07:10
RR8,Crew pause,Balmain Shipyard,BSY5,07:25,Balmain Shipyard,BSY5,07:34
RR8,Crew pause,Barangaroo,Bar4,07:45,Barangaroo,Bar4,07:54
RR8,Waiting,Barangaroo,Bar4,07:55,Barangaroo,Bar4,08:00
RR8,Crew pause,Barangaroo,Bar5,08:00,Barangaroo,Bar5,08:09
RR8,Crew pause,Barangaroo,Bar1,08:10,Barangaroo,Bar1,08:19
RR8,Crew pause,Barangaroo,Bar5,08:20,Barangaroo,Bar5,08:29
RR8,Waiting,Barangaroo,Bar4,08:30,Barangaroo,Bar4,08:35
RR8,Crew pause,Barangaroo,Bar4,08:35,Barangaroo,Bar4,08:44
RR8,Waiting,Balmain Shipyard,BSY5,08:55,Balmain Shipyard,BSY5,09:00
RR8,Waiting,Balmain Shipyard,BSY4,09:00,Balmain Shipyard,BSY4,09:05
RR8,Crew pause,Circular Quay,CQ2,09:20,Circular Quay,CQ2,09:29
RR8,Crew pause,Balmain Shipyard,BSY1,09:45,Balmain Shipyard,BSY1,09:54
RR8,Crew pause,Circular Quay,CQ1,10:10,Circular Quay,CQ1,10:19
RR8,Waiting,Circular Quay,CQ5,10:20,Circular Quay,CQ5,10:25
RR8,Crew pause,Circular Quay,CQ2,10:25,Circular Quay,CQ2,10:34
RR8,Crew pause,Balmain Shipyard,BSY1,10:50,Balmain Shipyard,BSY1,10:59
RR8,Crew pause,Balmain Shipyard,BSY6,11:00,Balmain Shipyard,BSY6,11:09
RR8,Crew pause,Balmain Shipyard,BSY3,11:10,Balmain Shipyard,BSY3,11:19
RR8,Waiting,Balmain Shipyard,BSY2,11:20,Balmain Shipyard,BSY2,11:25
RR8,Waiting,Balmain Shipyard,BSY5,11:25,Balmain Shipyard,BSY5,11:30
