Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR9,Waiting,Balmain Shipyard,BSY4,05:30,Balmain Shipyard,BSY4,05:35
RR9,Waiting,Barangaroo,Bar2,05:35,Barangaroo,Bar2,05:40
RR9,Waiting,Balmain Shipyard,BSY2,05:40,Balmain Shipyard,BSY2,05:45
RR9,Crew pause,Circular Quay,CQ2,05:45,Circular Quay,CQ2,05:54
RR9,Waiting,Barangaroo,Bar2,05:55,Barangaroo,Bar2,06:00
RR9,Waiting,Cabarita,Cab1,06:00,Cabarita,Cab1,06:05
RR9,Crew pause,Circular Quay,CQ5,06:05,Circular Quay,CQ5,06:14
RR9,Waiting,Balmain Shipyard,BSY3,06:15,Balmain Shipyard,BSY3,06:20
RR9,Waiting,Circular Quay,CQ2,06:20,Circular Quay,CQ2,06:25
RR9,Waiting,Circular Quay,CQ4,06:25,Circular Quay,CQ4,06:30
RR9,Crew pause,Barangaroo,Bar5,06:30,Barangaroo,Bar5,06:39
RR9,Waiting,Barangaroo,Bar2,06:40,Barangaroo,Bar2,06:45
RR9,Crew pause,Circular Quay,CQ4,06:45,Circular Quay,CQ4,06:54
RR9,Waiting,Balmain Shipyard,BSY1,06:55,Balmain Shipyard,BSY1,07:00
RR9,Waiting,Cockatoo Island,CI1,07:00,Cockatoo Island,CI1,07:05
RR9,Waiting,Balmain Shipyard,BSY4,07:05,Balmain Shipyard,BSY4,07:10
RR9,Waiting,Cabarita,Cab1,07:10,Cabarita,Cab1,07:15
RR9,Waiting,Chiswick,Chs1,07:15,Chiswick,Chs1,07:20
RR9,Waiting,Cabarita,Cab1,07:20,Cabarita,Cab1,07:25
RR9,Waiting,Parramatta,Pm1,07:50,Parramatta,Pm1,07:55
RR9,6,Parramatta,Pm1,08:05,Circular Quay,CQ4,09:35
RR9,Waiting,Parramatta,Pm1,09:45,Parramatta,Pm1,09:50
RR9,Crew pause,Balmain Shipyard,BSY3,09:50,Balmain Shipyard,BSY3,09:59
RR9,Crew pause,Barangaroo,Bar5,10:00,Barangaroo,Bar5,10:09
RR9,Waiting,Balmain Shipyard,BSY1,10:10,Balmain Shipyard,BSY1,10:15
RR9,Waiting,Barangaroo,Bar5,10:15,Barangaroo,Bar5,10:20
RR9,Waiting,Circular Quay,CQ3,10:20,Circular Quay,CQ3,10:25
RR9,Waiting,Barangaroo,Bar5,10:25,Barangaroo,Bar5,10:30
RR9,Waiting,Circular Quay,CQ2,10:30,Circular Quay,CQ2,10:35
RR9,Waiting,Balmain Shipyard,BSY5,10:35,Balmain Shipyard,BSY5,10:40
RR9,Waiting,Circular Quay,CQ2,10:40,Circular Quay,CQ2,10:45
RR9,Charging,Circular Quay,CQ2,10:45,Circular Quay,CQ2,10:50
RR9,Charging,Circular Quay,CQ2,10:50,Circular Quay,CQ2,10:55
RR9,Waiting,Circular Quay,CQ2,10:55,Circular Quay,CQ2,11:00
RR9,Waiting,Balmain Shipyard,BSY4,11:00,Balmain Shipyard,BSY4,11:05
RR9,Waiting,Barangaroo,Bar4,11:05,Barangaroo,Bar4,11:10
RR9,Waiting,Balmain Shipyard,BSY3,11:10,Balmain Shipyard,BSY3,11:15
RR9,Waiting,Barangaroo,Bar2,11:15,Barangaroo,Bar2,11:20
RR9,Waiting,Parramatta,Pm1,11:20,Parramatta,Pm1,11:25
RR9,Waiting,Barangaroo,Bar4,11:25,Barangaroo,Bar4,11:30
