Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V4,Crew pause,Barangaroo,Bar4,05:35,Barangaroo,Bar4,05:45
V4,Waiting,Circular Quay,CQ4,05:55,Circular Quay,CQ4,06:00
V4,Crew pause,Circular Quay,CQ2,06:00,Circular Quay,CQ2,06:10
V4,Crew pause,Circular Quay,CQ3,06:10,Circular Quay,CQ3,06:20
V4,6,Circular Quay,CQ1,06:20,Circular Quay,CQ2,07:40
V4,Waiting,Circular Quay,CQ1,07:40,Circular Quay,CQ1,07:45
V4,Waiting,Circular Quay,CQ3,07:45,Circular Quay,CQ3,07:50
V4,6,Circular Quay,CQ1,07:50,Circular Quay,CQ3,09:10
V4,Waiting,Circular Quay,CQ3,09:10,Circular Quay,CQ3,09:15
V4,5,Circular Quay,CQ1,09:15,Circular Quay,CQ5,10:10
V4,1,Circular Quay,CQ1,10:10,Circular Quay,CQ5,10:50
V4,Waiting,Circular Quay,CQ4,10:50,Circular Quay,CQ4,10:55
V4,Waiting,Circular Quay,CQ2,10:55,Circular Quay,CQ2,11:00
V4,Waiting,Circular Quay,CQ3,11:00,Circular Quay,CQ3,11:05
V4,Waiting,Circular Quay,CQ2,11:05,Circular Quay,CQ2,11:10
V4,Crew pause,Circular Quay,CQ4,11:10,Circular Quay,CQ4,11:20
V4,Crew pause,Circular Quay,CQ3,11:20,Circular Quay,CQ3,11:30
