Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
EC5,Waiting,Balmain Shipyard,BSY1,05:30,Balmain Shipyard,BSY1,05:35
EC5,Waiting,Barangaroo,Bar1,05:35,Barangaroo,Bar1,05:40
EC5,Waiting,Balmain Shipyard,BSY5,05:40,Balmain Shipyard,BSY5,05:45
EC5,Waiting,Circular Quay,CQ3,05:45,Circular Quay,CQ3,05:50
EC5,Crew pause,Circular Quay,CQ4,05:50,Circular Quay,CQ4,05:59
EC5,Crew pause,Circular Quay,CQ1,06:00,Circular Quay,CQ1,06:09
EC5,Waiting,Chiswick,Chs1,06:10,Chiswick,Chs1,06:15
EC5,Waiting,Barangaroo,Bar2,06:15,Barangaroo,Bar2,06:20
EC5,Waiting,Cockatoo Island,CI1,06:20,Cockatoo Island,CI1,06:25
EC5,Waiting,Parramatta,Pm1,06:25,Parramatta,Pm1,06:30
EC5,15,Cockatoo Island,CI1,06:30,Circular Quay,CQ3,07:02
EC5,Waiting,Balmain Shipyard,BSY3,07:10,Balmain Shipyard,BSY3,07:15
EC5,Waiting,Parramatta,Pm1,07:15,Parramatta,Pm1,07:20
EC5,Waiting,Barangaroo,Bar4,07:20,Barangaroo,Bar4,07:25
EC5,8,Pyrmont Bay,PB1,07:25,Circular Quay,CQ5,07:57
EC5,Crew pause,Balmain Shipyard,BSY6,08:05,Balmain Shipyard,BSY6,08:14
EC5,Waiting,Cabarita,Cab1,08:15,Cabarita,Cab1,08:20
EC5,Waiting,Barangaroo,Bar2,08:20,Barangaroo,Bar2,08:25
EC5,Waiting,Parramatta,Pm1,08:25,Parramatta,Pm1,08:30
EC5,Waiting,Circular Quay,CQ3,08:30,Circular Quay,CQ3,08:35
EC5,Waiting,Cockatoo Island,CI1,08:35,Cockatoo Island,CI1,08:40
EC5,Waiting,Circular Quay,CQ5,08:40,Circular Quay,CQ5,08:45
EC5,1,Circular Quay,CQ1,08:45,Mosman,Mos1,09:03
EC5,Waiting,Watsons Bay,WB1,09:10,Watsons Bay,WB1,09:15
EC5,Crew pause,Balmain Shipyard,BSY6,09:15,Balmain Shipyard,BSY6,09:24
EC5,Crew pause,Barangaroo,Bar4,09:25,Barangaroo,Bar4,09:34
EC5,Waiting,Balmain Shipyard,BSY1,09:35,Balmain Shipyard,BSY1,09:40
EC5,Waiting,Balmain Shipyard,BSY2,09:40,Balmain Shipyard,BSY2,09:45
EC5,Waiting,Balmain Shipyard,BSY3,09:45,Balmain Shipyard,BSY3,09:50
EC5,Waiting,Circular Quay,CQ4,09:50,Circular Quay,CQ4,09:55
EC5,Waiting,Barangaroo,Bar2,09:55,Barangaroo,Bar2,10:00
EC5,Waiting,Circular Quay,CQ2,10:00,Circular Quay,CQ2,10:05
EC5,Crew pause,Barangaroo,Bar4,10:05,Barangaroo,Bar4,10:14
EC5,4,Taronga Zoo,TZ1,10:15,Circular Quay,CQ5,10:43
EC5,Waiting,Barangaroo,Bar4,10:50,Barangaroo,Bar4,10:55
EC5,Waiting,Circular Quay,CQ5,10:55,Circular Quay,CQ5,11:00
EC5,Waiting,Circular Quay,CQ5,11:00,Circular Quay,CQ5,11:05
EC5,Waiting,Parramatta,Pm1,11:05,Parramatta,Pm1,11:10
EC5,Waiting,Barangaroo,Bar2,11:10,Barangaroo,Bar2,11:15
EC5,Waiting,Parramatta,Pm1,11:15,Parramatta,Pm1,11:20
EC5,Waiting,Barangaroo,Bar2,11:20,Barangaroo,Bar2,11:25
EC5,Waiting,Parramatta,Pm1,11:25,Parramatta,Pm1,11:30
