Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
FF4,Waiting,Circular Quay,CQ2,05:30,Circular Quay,CQ2,05:35
FF4,Waiting,Circular Quay,CQ3,05:35,Circular Quay,CQ3,05:40
FF4,Waiting,Barangaroo,Bar5,05:40,Barangaroo,Bar5,05:45
FF4,Waiting,Barangaroo,Bar2,05:45,Barangaroo,Bar2,05:50
FF4,Waiting,Circular Quay,CQ2,05:50,Circular Quay,CQ2,05:55
FF4,Waiting,Balmain Shipyard,BSY2,05:55,Balmain Shipyard,BSY2,06:00
FF4,Waiting,Barangaroo,Bar1,06:00,Barangaroo,Bar1,06:05
FF4,Waiting,Cockatoo Island,CI1,06:05,Cockatoo Island,CI1,06:10
FF4,Waiting,Cabarita,Cab1,06:10,Cabarita,Cab1,06:15
FF4,14,Circular Quay,CQ1,06:15,Cockatoo Island,CI1,06:49
FF4,Waiting,Circular Quay,CQ3,06:55,Circular Quay,CQ3,07:00
FF4,Waiting,Parramatta,Pm1,07:00,Parramatta,Pm1,07:05
FF4,Waiting,Circular Quay,CQ4,07:05,Circular Quay,CQ4,07:10
FF4,Waiting,Cabarita,Cab1,07:10,Cabarita,Cab1,07:15
FF4,9,Circular Quay,CQ1,07:15,Circular Quay,CQ2,07:47
FF4,Waiting,Parramatta,Pm1,07:55,Parramatta,Pm1,08:00
FF4,Crew pause,Circular Quay,CQ3,08:00,Circular Quay,CQ3,08:09
FF4,1,Circular Quay,CQ1,08:10,Mosman,Mos1,08:28
FF4,Waiting,Cabarita,Cab1,08:35,Cabarita,Cab1,08:40
FF4,Waiting,Pyrmont Bay,PB1,08:40,Pyrmont Bay,PB1,08:45
FF4,Waiting,Watsons Bay,WB1,08:45,Watsons Bay,WB1,08:50
FF4,Waiting,Cockatoo Island,CI1,08:50,Cockatoo Island,CI1,08:55
FF4,Waiting,Circular Quay,CQ1,08:55,Circular Quay,CQ1,09:00
FF4,Waiting,Balmain Shipyard,BSY4,09:00,Balmain Shipyard,BSY4,09:05
FF4,Crew pause,Circular Quay,CQ2,09:05,Circular Quay,CQ2,09:14
FF4,Waiting,Parramatta,Pm1,09:15,Parramatta,Pm1,09:20
FF4,Waiting,Circular Quay,CQ3,09:20,Circular Quay,CQ3,09:25
FF4,Waiting,Balmain Shipyard,BSY4,09:25,Balmain Shipyard,BSY4,09:30
FF4,Waiting,Cabarita,Cab1,09:30,Cabarita,Cab1,09:35
FF4,Charging,Cabarita,Cab1,09:35,Cabarita,Cab1,09:40
FF4,Waiting,Cabarita,Cab1,09:40,Cabarita,Cab1,09:45
FF4,Crew pause,Circular Quay,CQ5,09:45,Circular Quay,CQ5,09:54
FF4,Waiting,Circular Quay,CQ1,09:55,Circular Quay,CQ1,10:00
FF4,Waiting,Circular Quay,CQ3,10:00,Circular Quay,CQ3,10:05
FF4,Waiting,Barangaroo,Bar2,10:05,Barangaroo,Bar2,10:10
FF4,Waiting,Circular Quay,CQ1,10:10,Circular Quay,CQ1,10:15
FF4,Waiting,Cabarita,Cab1,10:15,Cabarita,Cab1,10:20
FF4,Waiting,Balmain Shipyard,BSY6,10:20,Balmain Shipyard,BSY6,10:25
FF4,Waiting,Parramatta,Pm1,10:25,Parramatta,Pm1,10:30
FF4,Waiting,Pyrmont Bay,PB1,10:30,Pyrmont Bay,PB1,10:35
FF4,Waiting,Chiswick,Chs1,10:35,Chiswick,Chs1,10:40
FF4,Waiting,Circular Quay,CQ4,10:40,Circular Quay,CQ4,10:45
FF4,Crew pause,Barangaroo,Bar1,10:45,Barangaroo,Bar1,10:54
FF4,Crew pause,Barangaroo,Bar1,10:55,Barangaroo,Bar1,11:04
FF4,Waiting,Circular Quay,CQ3,11:05,Circular Quay,CQ3,11:10
FF4,Waiting,Circular Quay,CQ3,11:10,Circular Quay,CQ3,11:15
FF4,Waiting,Cabarita,Cab1,11:15,Cabarita,Cab1,11:20
FF4,Waiting,Circular Quay,CQ1,11:20,Circular Quay,CQ1,11:25
FF4,Waiting,Cabarita,Cab1,11:25,Cabarita,Cab1,11:30
