Time,Station,Wharf
09:25,Circular Quay,CQ3
09:50,Watsons Bay,WB1
10:23,Circular Quay,CQ2
09:55,Circular Quay,CQ3
10:20,Watsons Bay,WB1
10:53,Circular Quay,CQ4
