Time,Station,Wharf
06:10,Circular Quay,CQ2
06:27,Mosman,Mos1
06:58,Circular Quay,CQ2
06:40,Circular Quay,CQ2
06:57,Mosman,Mos1
07:28,Circular Quay,CQ5
07:10,Circular Quay,CQ2
07:27,Mosman,Mos1
07:58,Circular Quay,CQ5
07:40,Circular Quay,CQ2
07:57,Mosman,Mos1
08:28,Circular Quay,CQ1
08:10,Circular Quay,CQ2
08:27,Mosman,Mos1
08:58,Circular Quay,CQ5
08:40,Circular Quay,CQ2
08:57,Mosman,Mos1
09:28,Circular Quay,CQ3
