Vessel,Time,Value
V9,05:30,0.9394
V9,05:35,0.9394
V9,05:40,0.9394
V9,05:45,0.9394
V9,05:50,0.9394
V9,05:55,0.9394
V9,06:00,0.9394
V9,06:05,0.9394
V9,06:10,1.0
V9,06:15,0.9393999999999992
V9,06:20,0.8787999999999987
V9,06:25,0.8181999999999987
V9,06:30,0.7575999999999982
V9,06:35,0.7457090909999982
V9,06:40,0.7338181819999982
V9,06:45,0.7219272729999981
V9,06:50,0.7100363639999981
V9,06:55,0.7100363639999981
V9,07:00,0.7100363639999981
V9,07:05,0.7100363639999981
V9,07:10,0.6981454549999981
V9,07:15,0.6862545459999981
V9,07:20,0.6743636369999981
V9,07:25,0.5
V9,07:30,0.5
V9,07:35,0.5
V9,07:40,0.5
V9,07:45,0.5
V9,07:50,0.5
V9,07:55,0.5
V9,08:00,0.5
V9,08:05,0.5
V9,08:10,0.6271999999999994
V9,08:15,0.6227909089999994
V9,08:20,0.6183818179999995
V9,08:25,0.6139727269999995
V9,08:30,0.6139727269999995
V9,08:35,0.6139727269999995
V9,08:40,0.6139727269999995
V9,08:45,0.6095636359999995
V9,08:50,0.6051545449999995
V9,08:55,0.6051545449999995
V9,09:00,0.6051545449999991
V9,09:05,0.7291454549999999
V9,09:10,0.8563454550000003
V9,09:15,0.8214363640000002
V9,09:20,0.7865272730000001
V9,09:25,0.7516181820000001
V9,09:30,0.7516181820000001
V9,09:35,0.716709091
V9,09:40,0.6818
V9,09:45,0.6818
V9,09:50,0.6818
V9,09:55,0.6818
V9,10:00,0.6818
V9,10:05,0.6818
V9,10:10,0.6818
V9,10:15,0.6212
V9,10:20,0.5606
V9,10:25,0.5
V9,10:30,0.5
V9,10:35,0.5
V9,10:40,0.5
V9,10:45,0.5
V9,10:50,0.5
V9,10:55,0.5
V9,11:00,0.5
V9,11:05,0.5
V9,11:10,0.5
V9,11:15,0.5
V9,11:20,0.5
V9,11:25,0.5
