Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Rebalancing,05:40,0.8788
BSY4,05:45,0.8788
cp_BSY4 cont.,05:50,0.8788
cp_BSY4 cont.,05:55,0.8788
cp_BSY4 cont.,06:00,0.8788
cp_BSY4 cont.,06:05,0.8788
cp_BSY4 cont.,06:10,0.8788
cp_BSY4 cont.,06:15,0.8788
Rebalancing,06:20,0.8182
Rebalancing,06:25,0.7576
Rebalancing,06:30,0.6970000000000001
phi_CQEXTRA2,06:35,0.8250000000000001
CQEXTRA2,06:40,0.9850000000000001
CQEXTRA2,06:45,1.0
CQEXTRA2,06:50,1.0
phi_CQEXTRA2,06:55,1.0
11 cont.,07:00,0.995
11 cont.,07:05,0.99
11 cont.,07:10,0.985
11 cont.,07:15,0.98
11 cont.,07:20,0.975
11 cont.,07:25,0.97
11 cont.,07:30,0.965
11 cont.,07:35,0.96
11 cont.,07:40,0.955
11 cont.,07:45,0.95
11 cont.,07:50,0.945
Rebalancing,07:55,0.8844
Rebalancing,08:00,0.8238
phi_Bar2,08:05,0.9518
Rebalancing,08:10,0.8912
Rebalancing,08:15,0.8306
phi_CQEXTRA2,08:20,0.9586
6 cont.,08:25,0.9446
6 cont.,08:30,0.9306
6 cont.,08:35,0.9166
6 cont.,08:40,0.9026
6 cont.,08:45,0.8886
6 cont.,08:50,0.8745999999999999
6 cont.,08:55,0.8605999999999999
6 cont.,09:00,0.8465999999999999
6 cont.,09:05,0.8325999999999999
6 cont.,09:10,0.8185999999999999
6 cont.,09:15,0.8045999999999999
6 cont.,09:20,0.7905999999999999
6 cont.,09:25,0.7765999999999998
6 cont.,09:30,0.7625999999999998
6 cont.,09:35,0.7485999999999998
5 cont.,09:40,0.7425999999999998
5 cont.,09:45,0.7365999999999998
5 cont.,09:50,0.7305999999999998
5 cont.,09:55,0.7245999999999998
5 cont.,10:00,0.7185999999999998
5 cont.,10:05,0.7125999999999998
5 cont.,10:10,0.7065999999999998
5 cont.,10:15,0.7005999999999998
5 cont.,10:20,0.6945999999999998
5 cont.,10:25,0.6885999999999998
1 cont.,10:30,0.6945999999999998
1 cont.,10:35,0.7005999999999998
1 cont.,10:40,0.7065999999999998
1 cont.,10:45,0.7125999999999998
1 cont.,10:50,0.7185999999999998
1 cont.,10:55,0.7245999999999998
1 cont.,11:00,0.7305999999999998
1 cont.,11:05,0.7365999999999998
phi_CQ2,11:10,0.8645999999999998
phi_CQ2,11:15,0.9925999999999998
Rebalancing,11:20,0.9319999999999998
Rebalancing,11:25,0.8713999999999998
Bar4,11:30,0.8713999999999998
