Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
cp_Bar5 cont.,05:40,0.9394
cp_Bar5 cont.,05:45,0.9394
cp_Bar5 cont.,05:50,0.9394
cp_Bar5 cont.,05:55,0.9394
cp_Bar5 cont.,06:00,0.9394
cp_Bar5 cont.,06:05,0.9394
Bar5,06:10,0.9394
Rebalancing,06:15,0.8788
Rebalancing,06:20,0.8182
phi_CQEXTRA2,06:25,0.9462
11 cont.,06:30,0.9412
11 cont.,06:35,0.9362
11 cont.,06:40,0.9312
11 cont.,06:45,0.9262
11 cont.,06:50,0.9212
11 cont.,06:55,0.9162
11 cont.,07:00,0.9112
11 cont.,07:05,0.9062
11 cont.,07:10,0.9012
11 cont.,07:15,0.8962
11 cont.,07:20,0.8912
6 cont.,07:25,0.8772
6 cont.,07:30,0.8632
6 cont.,07:35,0.8492
6 cont.,07:40,0.8351999999999999
6 cont.,07:45,0.8211999999999999
6 cont.,07:50,0.8071999999999999
6 cont.,07:55,0.7931999999999999
6 cont.,08:00,0.7791999999999999
6 cont.,08:05,0.7651999999999999
6 cont.,08:10,0.7511999999999999
6 cont.,08:15,0.7371999999999999
6 cont.,08:20,0.7231999999999998
6 cont.,08:25,0.7091999999999998
6 cont.,08:30,0.6951999999999998
6 cont.,08:35,0.6811999999999998
phi_CQ2,08:40,0.8091999999999998
Rebalancing,08:45,0.7485999999999998
Rebalancing,08:50,0.6879999999999998
phi_Bar2,08:55,0.8159999999999998
phi_Bar2,09:00,0.9439999999999998
Rebalancing,09:05,0.8833999999999999
Rebalancing,09:10,0.8227999999999999
phi_CQEXTRA1,09:15,0.9507999999999999
phi_CQEXTRA1,09:20,1.0
3 cont.,09:25,0.965
3 cont.,09:30,0.9299999999999999
3 cont.,09:35,0.8949999999999999
3 cont.,09:40,0.8599999999999999
3 cont.,09:45,0.8249999999999998
3 cont.,09:50,0.7899999999999998
6 cont.,09:55,0.7759999999999998
6 cont.,10:00,0.7619999999999998
6 cont.,10:05,0.7479999999999998
6 cont.,10:10,0.7339999999999998
6 cont.,10:15,0.7199999999999998
6 cont.,10:20,0.7059999999999997
6 cont.,10:25,0.6919999999999997
6 cont.,10:30,0.6779999999999997
6 cont.,10:35,0.6639999999999997
6 cont.,10:40,0.6499999999999997
6 cont.,10:45,0.6359999999999997
6 cont.,10:50,0.6219999999999997
6 cont.,10:55,0.6079999999999997
6 cont.,11:00,0.5939999999999996
6 cont.,11:05,0.5799999999999996
phi_CQEXTRA2,11:10,0.7079999999999996
phi_CQEXTRA2,11:15,0.8359999999999996
Rebalancing,11:20,0.7753999999999996
Rebalancing,11:25,0.7147999999999997
phi_Bar1,11:30,0.8427999999999997
