Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
phi_Bar2,05:40,1.0
Rebalancing,05:45,0.9394
Rebalancing,05:50,0.8788
3 cont.,05:55,0.8438
3 cont.,06:00,0.8088
3 cont.,06:05,0.7737999999999999
3 cont.,06:10,0.7387999999999999
3 cont.,06:15,0.7037999999999999
3 cont.,06:20,0.6687999999999998
phi_CQ5,06:25,0.7967999999999998
10 cont.,06:30,0.7897999999999998
10 cont.,06:35,0.7827999999999998
10 cont.,06:40,0.7757999999999998
10 cont.,06:45,0.7687999999999998
10 cont.,06:50,0.7617999999999998
10 cont.,06:55,0.7547999999999998
10 cont.,07:00,0.7477999999999998
10 cont.,07:05,0.7407999999999998
10 cont.,07:10,0.7337999999999998
10 cont.,07:15,0.7267999999999998
10 cont.,07:20,0.7197999999999998
phi_CQEXTRA2,07:25,0.8477999999999998
11 cont.,07:30,0.8427999999999998
11 cont.,07:35,0.8377999999999998
11 cont.,07:40,0.8327999999999998
11 cont.,07:45,0.8277999999999998
11 cont.,07:50,0.8227999999999998
11 cont.,07:55,0.8177999999999997
11 cont.,08:00,0.8127999999999997
11 cont.,08:05,0.8077999999999997
11 cont.,08:10,0.8027999999999997
11 cont.,08:15,0.7977999999999997
11 cont.,08:20,0.7927999999999997
3 cont.,08:25,0.7577999999999997
3 cont.,08:30,0.7227999999999997
3 cont.,08:35,0.6877999999999996
3 cont.,08:40,0.6527999999999996
3 cont.,08:45,0.6177999999999996
3 cont.,08:50,0.5827999999999995
phi_CQ4,08:55,0.7107999999999995
1 cont.,09:00,0.7167999999999995
1 cont.,09:05,0.7227999999999996
1 cont.,09:10,0.7287999999999996
1 cont.,09:15,0.7347999999999996
1 cont.,09:20,0.7407999999999996
1 cont.,09:25,0.7467999999999996
1 cont.,09:30,0.7527999999999996
1 cont.,09:35,0.7587999999999996
Rebalancing,09:40,0.6981999999999996
Rebalancing,09:45,0.6375999999999996
phi_Bar1,09:50,0.7655999999999996
Rebalancing,09:55,0.7049999999999996
Rebalancing,10:00,0.6443999999999996
phi_CQ4,10:05,0.7723999999999996
5 cont.,10:10,0.7663999999999996
5 cont.,10:15,0.7603999999999996
5 cont.,10:20,0.7543999999999996
5 cont.,10:25,0.7483999999999996
5 cont.,10:30,0.7423999999999996
5 cont.,10:35,0.7363999999999996
5 cont.,10:40,0.7303999999999996
5 cont.,10:45,0.7243999999999996
5 cont.,10:50,0.7183999999999996
5 cont.,10:55,0.7123999999999996
phi_CQ4,11:00,0.8403999999999996
cp_CQ4 cont.,11:05,0.8403999999999996
cp_CQ4 cont.,11:10,0.8403999999999996
cp_CQ4 cont.,11:15,0.8403999999999996
cp_CQ4 cont.,11:20,0.8403999999999996
cp_CQ4 cont.,11:25,0.8403999999999996
cp_CQ4 cont.,11:30,0.8403999999999996
