Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Rebalancing,05:40,0.8788
DB1,05:45,0.8788
DB1,05:50,0.8788
Rebalancing,05:55,0.8182
Rebalancing,06:00,0.7576
Rebalancing,06:05,0.6970000000000001
phi_CQEXTRA2,06:10,0.8250000000000001
CQEXTRA2,06:15,0.9850000000000001
phi_CQEXTRA2,06:20,1.0
6 cont.,06:25,0.986
6 cont.,06:30,0.972
6 cont.,06:35,0.958
6 cont.,06:40,0.944
6 cont.,06:45,0.9299999999999999
6 cont.,06:50,0.9159999999999999
6 cont.,06:55,0.9019999999999999
6 cont.,07:00,0.8879999999999999
6 cont.,07:05,0.8739999999999999
6 cont.,07:10,0.8599999999999999
6 cont.,07:15,0.8459999999999999
6 cont.,07:20,0.8319999999999999
6 cont.,07:25,0.8179999999999998
6 cont.,07:30,0.8039999999999998
6 cont.,07:35,0.7899999999999998
phi_CQ2,07:40,0.9179999999999998
Rebalancing,07:45,0.8573999999999998
Rebalancing,07:50,0.7967999999999998
phi_Bar2,07:55,0.9247999999999998
Rebalancing,08:00,0.8641999999999999
Rebalancing,08:05,0.8035999999999999
5 cont.,08:10,0.7975999999999999
5 cont.,08:15,0.7915999999999999
5 cont.,08:20,0.7855999999999999
5 cont.,08:25,0.7795999999999998
5 cont.,08:30,0.7735999999999998
5 cont.,08:35,0.7675999999999998
5 cont.,08:40,0.7615999999999998
5 cont.,08:45,0.7555999999999998
5 cont.,08:50,0.7495999999999998
5 cont.,08:55,0.7435999999999998
Rebalancing,09:00,0.6829999999999998
Rebalancing,09:05,0.6223999999999998
phi_Bar2,09:10,0.7503999999999998
Bar2,09:15,0.9103999999999999
phi_Bar2,09:20,1.0
Rebalancing,09:25,0.9394
Rebalancing,09:30,0.8788
4 cont.,09:35,0.8728
4 cont.,09:40,0.8668
4 cont.,09:45,0.8608
4 cont.,09:50,0.8548
4 cont.,09:55,0.8488
4 cont.,10:00,0.8428
4 cont.,10:05,0.8368
4 cont.,10:10,0.8308
4 cont.,10:15,0.8248
4 cont.,10:20,0.8188
4 cont.,10:25,0.8128
Rebalancing,10:30,0.7522
Rebalancing,10:35,0.6916
Rebalancing,10:40,0.631
BSY2,10:45,0.631
BSY2,10:50,0.631
cp_BSY2 cont.,10:55,0.631
cp_BSY2 cont.,11:00,0.631
cp_BSY2 cont.,11:05,0.631
cp_BSY2 cont.,11:10,0.631
cp_BSY2 cont.,11:15,0.631
cp_BSY2 cont.,11:20,0.631
BSY2,11:25,0.631
BSY2,11:30,0.631
