Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V8,Waiting,Barangaroo,Bar1,05:35,Barangaroo,Bar1,05:40
V8,Waiting,Barangaroo,Bar4,05:40,Barangaroo,Bar4,05:45
V8,F5 - Neutral Bay,Circular Quay,CQ1,05:55,Circular Quay,CQ4,06:25
V8,Waiting,Circular Quay,CQ5,06:25,Circular Quay,CQ5,06:30
V8,Waiting,Circular Quay,CQ5,06:30,Circular Quay,CQ5,06:35
V8,F2 - Taronga Zoo,Circular Quay,CQ1,06:35,Circular Quay,CQ1,07:15
V8,F7 - Double Bay,Circular Quay,CQ1,07:15,Circular Quay,CQ4,08:05
V8,Waiting,Circular Quay,CQ4,08:05,Circular Quay,CQ4,08:10
V8,F8 - Cockatoo Island,Circular Quay,CQ1,08:10,Circular Quay,CQ5,09:22
V8,Waiting,Circular Quay,CQ2,09:25,Circular Quay,CQ2,09:30
V8,F6 - Mosman,Circular Quay,CQ1,09:30,Circular Quay,CQ2,10:24
V8,Waiting,Barangaroo,Bar2,10:35,Barangaroo,Bar2,10:40
V8,Charging,Barangaroo,Bar2,10:40,Barangaroo,Bar2,10:45
V8,Charging,Barangaroo,Bar2,10:45,Barangaroo,Bar2,10:50
V8,Waiting,Barangaroo,Bar2,10:50,Barangaroo,Bar2,10:55
V8,Crew pause,Barangaroo,Bar5,10:55,Barangaroo,Bar5,11:25
V8,Waiting,Barangaroo,Bar2,11:25,Barangaroo,Bar2,11:30
