Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V14,Waiting,Circular Quay,CQ1,05:40,Circular Quay,CQ1,05:45
V14,Waiting,Circular Quay,CQ3,05:45,Circular Quay,CQ3,05:50
V14,Waiting,Circular Quay,CQ1,05:50,Circular Quay,CQ1,05:55
V14,Waiting,Circular Quay,CQ2,05:55,Circular Quay,CQ2,06:00
V14,Waiting,Circular Quay,CQ1,06:00,Circular Quay,CQ1,06:05
V14,Waiting,Circular Quay,CQ2,06:05,Circular Quay,CQ2,06:10
V14,Waiting,Circular Quay,CQ1,06:10,Circular Quay,CQ1,06:15
V14,Waiting,Circular Quay,CQ4,06:15,Circular Quay,CQ4,06:20
V14,Waiting,Circular Quay,CQ3,06:20,Circular Quay,CQ3,06:25
V14,Waiting,Circular Quay,CQ4,06:25,Circular Quay,CQ4,06:30
V14,Waiting,Circular Quay,CQ4,06:30,Circular Quay,CQ4,06:35
V14,F9 - Rose Bay,Circular Quay,CQ1,06:35,Circular Quay,CQ1,07:16
V14,F4 - Pyrmont Bay,Circular Quay,CQ1,07:20,Circular Quay,CQ3,08:28
V14,Waiting,Circular Quay,CQ4,08:30,Circular Quay,CQ4,08:35
V14,F9 - Rose Bay,Circular Quay,CQ1,08:35,Circular Quay,CQ1,09:16
V14,Crew pause,Circular Quay,CQ4,09:20,Circular Quay,CQ4,09:50
V14,Waiting,Barangaroo,Bar1,10:00,Barangaroo,Bar1,10:05
V14,Waiting,Barangaroo,Bar5,10:05,Barangaroo,Bar5,10:10
V14,Waiting,Barangaroo,Bar5,10:10,Barangaroo,Bar5,10:15
V14,Waiting,Barangaroo,Bar1,10:15,Barangaroo,Bar1,10:20
V14,Waiting,Barangaroo,Bar4,10:20,Barangaroo,Bar4,10:25
V14,Crew pause,Barangaroo,Bar4,10:25,Barangaroo,Bar4,10:55
V14,Crew pause,Barangaroo,Bar2,10:55,Barangaroo,Bar2,11:25
V14,Waiting,Barangaroo,Bar2,11:25,Barangaroo,Bar2,11:30
