Vessel,Task,Wharf,Time
V3,Crew pause,BSY1,07:00-07:05
V3,Crew pause,BSY1,07:05-07:10
V3,Crew pause,BSY1,07:10-07:15
V3,Crew pause,BSY1,07:15-07:20
V3,Crew pause,BSY1,07:20-07:25
V3,Crew pause,BSY1,07:25-07:30
V3,Waiting,BSY1,07:40-07:45
V3,Crew pause,BSY1,07:45-07:50
V3,Crew pause,BSY1,07:50-07:55
V3,Crew pause,BSY1,07:55-08:00
V3,Crew pause,BSY1,08:00-08:05
V3,Crew pause,BSY1,08:05-08:10
V3,Crew pause,BSY1,08:10-08:15
V3,Waiting,BSY1,08:45-08:50
V3,Waiting,BSY1,09:30-09:35
V3,Crew pause,BSY1,09:40-09:45
V3,Crew pause,BSY1,09:45-09:50
V3,Crew pause,BSY1,09:50-09:55
V3,Crew pause,BSY1,09:55-10:00
V3,Crew pause,BSY1,10:00-10:05
V3,Crew pause,BSY1,10:05-10:10
V3,Crew pause,BSY1,10:40-10:45
V3,Crew pause,BSY1,10:45-10:50
V3,Crew pause,BSY1,10:50-10:55
V3,Crew pause,BSY1,10:55-11:00
V3,Crew pause,BSY1,11:00-11:05
V3,Crew pause,BSY1,11:05-11:10
V3,Waiting,BSY1,11:25-11:30
