Vessel,Task,Wharf,Time
V3,Waiting,BSY2,05:40-05:45
V3,Waiting,BSY2,06:55-07:00
V3,Waiting,BSY2,07:35-07:40
V3,Crew pause,BSY2,08:55-09:00
V3,Crew pause,BSY2,09:00-09:05
V3,Crew pause,BSY2,09:05-09:10
V3,Crew pause,BSY2,09:10-09:15
V3,Crew pause,BSY2,09:15-09:20
V3,Crew pause,BSY2,09:20-09:25
V3,Crew pause,BSY2,10:10-10:15
V3,Crew pause,BSY2,10:15-10:20
V3,Crew pause,BSY2,10:20-10:25
V3,Crew pause,BSY2,10:25-10:30
V3,Crew pause,BSY2,10:30-10:35
V3,Crew pause,BSY2,10:35-10:40
V7,Waiting,BSY2,10:45-10:50
