Vessel,Task,Wharf,Time
V15,Charging,CQ5,05:40-05:45
V16,Charging,CQ5,05:45-05:50
V17,Crew Break,CQ5,05:45-06:15
V14,Charging,CQ5,05:50-05:55
V16,Crew Break,CQ5,05:55-06:25
V11,Charging,CQ5,06:15-06:20
V1,Charging,CQ5,06:25-06:30
V2,Charging,CQ5,06:25-06:30
V16,Charging,CQ5,06:30-06:35
V2,Charging,CQ5,06:30-06:35
V2,Charging,CQ5,06:35-06:40
V6,Crew Break,CQ5,06:40-07:10
V4,F6 - Mosman (peak),CQ5,06:43-06:46
V4,Charging,CQ5,06:50-06:55
V5,Charging,CQ5,06:55-07:00
V1,F5 - Neutral Bay,CQ5,07:12-07:15
V17,F4 - Pyrmont Bay,CQ5,07:25-07:28
V9,Charging,CQ5,07:25-07:30
V8,F7 - Double Bay,CQ5,07:52-07:55
V12,F9 - Rose Bay,CQ5,07:52-07:56
V1,Charging,CQ5,08:45-08:50
V7,F7 - Double Bay,CQ5,08:52-08:55
V4,F8 - Cockatoo Island,CQ5,08:59-09:02
V11,F6 - Mosman (peak),CQ5,09:13-09:16
V5,F7 - Double Bay,CQ5,09:22-09:25
V13,F4 - Pyrmont Bay,CQ5,09:45-09:48
V13,Charging,CQ5,09:50-09:55
V14,Charging,CQ5,09:50-09:55
V13,Crew Break,CQ5,09:55-10:25
V2,Charging,CQ5,10:25-10:30
V2,Charging,CQ5,10:30-10:35
V2,Charging,CQ5,10:35-10:40
V6,Charging,CQ5,10:40-10:45
V4,F6 - Mosman (off peak),CQ5,10:46-10:49
V8,Crew Break,CQ5,10:55-11:25
V1,Charging,CQ5,11:10-11:15
V14,Charging,CQ5,11:20-11:25
V4,Charging,CQ5,11:25-11:30
V1,Charging,CQ5,11:25-11:30
