Time,Station,Wharf
09:00,Taronga Zoo,TZ1
09:23,Circular Quay,CQ5
09:35,Taronga Zoo,TZ1
09:58,Circular Quay,CQ1
10:10,Taronga Zoo,TZ1
10:33,Circular Quay,CQ1
10:45,Taronga Zoo,TZ1
11:08,Circular Quay,CQ4
