Vessel,Time,Value
V7,05:30,0.9394
V7,05:35,0.9394
V7,05:40,0.9394
V7,05:45,0.9394
V7,05:50,0.9394
V7,05:55,0.9394
V7,06:00,0.9394
V7,06:05,1.0
V7,06:10,0.9394000000000002
V7,06:15,0.8788000000000002
V7,06:20,0.8788000000000002
V7,06:25,0.8788000000000002
V7,06:30,0.8788000000000002
V7,06:35,0.8788000000000002
V7,06:40,0.8788000000000002
V7,06:45,0.8788000000000002
V7,06:50,0.8599237370000002
V7,06:55,0.8410474740000002
V7,07:00,0.8221712110000002
V7,07:05,0.8032949480000002
V7,07:10,0.7844186850000002
V7,07:15,0.7655424220000002
V7,07:20,0.7655424220000002
V7,07:25,0.7655424220000002
V7,07:30,0.7655424220000002
V7,07:35,0.7466661590000002
V7,07:40,0.7277898960000002
V7,07:45,0.7089136330000002
V7,07:50,0.6900373700000002
V7,07:55,0.6711611070000002
V7,08:00,0.6711611070000002
V7,08:05,0.6592701980000002
V7,08:10,0.6473792890000002
V7,08:15,0.6354883800000002
V7,08:20,0.6235974710000002
V7,08:25,0.6235974710000002
V7,08:30,0.6235974710000002
V7,08:35,0.6235974710000002
V7,08:40,0.6117065620000002
V7,08:45,0.5998156530000002
V7,08:50,0.5879247440000002
V7,08:55,0.7151247440000001
V7,09:00,0.7151247440000003
V7,09:05,0.7032338350000003
V7,09:10,0.6913429260000002
V7,09:15,0.6794520170000002
V7,09:20,0.6675611080000002
V7,09:25,0.6675611080000002
V7,09:30,0.6675611080000002
V7,09:35,0.6675611080000002
V7,09:40,0.6556701990000002
V7,09:45,0.6437792900000002
V7,09:50,0.6318883810000002
V7,09:55,0.6318883810000002
V7,10:00,0.6318883810000002
V7,10:05,0.6318883810000002
V7,10:10,0.6318883810000002
V7,10:15,0.6318883810000002
V7,10:20,0.6318883810000002
V7,10:25,0.7590883810000002
V7,10:30,0.7590883810000002
V7,10:35,0.7590883810000002
V7,10:40,0.7590883810000002
V7,10:45,0.7590883810000002
V7,10:50,0.7590883810000002
V7,10:55,0.7590883810000002
V7,11:00,0.6818000000000002
V7,11:05,0.6212000000000001
V7,11:10,0.5606
V7,11:15,0.5
V7,11:20,0.5
V7,11:25,0.5
