Vessel,Time,Value
V14,05:30,0.9697
V14,05:35,0.9394
V14,05:40,0.9394
V14,05:45,0.9394
V14,05:50,0.9394
V14,05:55,0.8307137899999774
V14,06:00,0.8307137899999774
V14,06:05,0.8307137899999774
V14,06:10,0.8307137899999816
V14,06:15,0.8307137899999862
V14,06:20,0.8307137899999889
V14,06:25,0.8307137899999916
V14,06:30,0.8307137899999999
V14,06:35,0.8307137899999999
V14,06:40,0.8147111159999999
V14,06:45,0.7987084419999999
V14,06:50,0.7827057679999999
V14,06:55,0.7667030939999999
V14,07:00,0.7507004199999999
V14,07:05,0.7346977459999999
V14,07:10,0.7346977459999999
V14,07:15,0.7346977459999999
V14,07:20,0.7346977459999999
V14,07:25,0.7186950719999999
V14,07:30,0.7026923979999999
V14,07:35,0.686689724
V14,07:40,0.67068705
V14,07:45,0.67068705
V14,07:50,0.7978870499999997
V14,07:55,0.7703149879999998
V14,08:00,0.7427429259999998
V14,08:05,0.7151708639999999
V14,08:10,0.7151708639999999
V14,08:15,0.7151708639999999
V14,08:20,0.7151708639999999
V14,08:25,0.6875988019999999
V14,08:30,0.66002674
V14,08:35,0.66002674
V14,08:40,0.644024066
V14,08:45,0.628021392
V14,08:50,0.612018718
V14,08:55,0.596016044
V14,09:00,0.58001337
V14,09:05,0.564010696
V14,09:10,0.564010696
V14,09:15,0.564010696
V14,09:20,0.564010696
V14,09:25,0.548008022
V14,09:30,0.532005348
V14,09:35,0.516002674
V14,09:40,0.5
V14,09:45,0.5
V14,09:50,0.6272
V14,09:55,0.6272
V14,10:00,0.6271999999999998
V14,10:05,0.7543999999999998
V14,10:10,0.8815999999999998
V14,10:15,0.9203167160000004
V14,10:20,0.8815999999999998
V14,10:25,0.8512999999999996
V14,10:30,0.8209999999999994
V14,10:35,0.7906999999999992
V14,10:40,0.760399999999999
V14,10:45,0.7300999999999987
V14,10:50,0.6997999999999986
V14,10:55,0.6694999999999985
V14,11:00,0.6391999999999984
V14,11:05,0.6088999999999983
V14,11:10,0.5785999999999982
V14,11:15,0.5482999999999981
V14,11:20,0.5
V14,11:25,0.5
