Vessel,Time,Value
V13,05:30,0.9697
V13,05:35,0.9393999999999998
V13,05:40,0.939400000000013
V13,05:45,0.939400000000044
V13,05:50,0.9394000000000892
V13,05:55,0.9394000000001324
V13,06:00,0.9394000000001566
V13,06:05,0.9394000000001566
V13,06:10,0.9394000000001566
V13,06:15,0.9394000000001566
V13,06:20,0.9233973260001566
V13,06:25,0.9073946520001566
V13,06:30,0.8913919780001566
V13,06:35,0.8753893040001566
V13,06:40,0.8593866300001566
V13,06:45,0.8433839560001566
V13,06:50,0.8433839560001566
V13,06:55,0.8433839560001566
V13,07:00,0.8433839560001566
V13,07:05,0.8273812820001566
V13,07:10,0.8113786080001566
V13,07:15,0.7953759340001566
V13,07:20,0.7793732600001566
V13,07:25,0.7793732600001566
V13,07:30,0.9065732600001573
V13,07:35,0.8790011980001573
V13,07:40,0.8514291360001573
V13,07:45,0.8238570740001574
V13,07:50,0.8238570740001574
V13,07:55,0.8238570740001574
V13,08:00,0.8238570740001574
V13,08:05,0.7962850120001574
V13,08:10,0.7687129500001575
V13,08:15,0.7687129500001575
V13,08:20,0.7527102760001575
V13,08:25,0.7367076020001575
V13,08:30,0.7207049280001575
V13,08:35,0.7047022540001575
V13,08:40,0.6886995800001575
V13,08:45,0.6726969060001575
V13,08:50,0.6726969060001575
V13,08:55,0.6726969060001575
V13,09:00,0.6726969060001575
V13,09:05,0.6566942320001575
V13,09:10,0.6406915580001575
V13,09:15,0.6246888840001575
V13,09:20,0.6086862100001575
V13,09:25,0.6086862100001575
V13,09:30,0.735886210000159
V13,09:35,0.8459501479999951
V13,09:40,0.8156501479999968
V13,09:45,0.785350148
V13,09:50,0.912550148
V13,09:55,0.882250148
V13,10:00,0.8519501479999998
V13,10:05,0.8128445759999998
V13,10:10,0.7737390039999998
V13,10:15,0.7346334319999999
V13,10:20,0.6955278599999999
V13,10:25,0.6564222879999999
V13,10:30,0.6564222879999999
V13,10:35,0.6564222879999999
V13,10:40,0.6564222879999999
V13,10:45,0.6173167159999999
V13,10:50,0.578211144
V13,10:55,0.539105572
V13,11:00,0.5
V13,11:05,0.5
V13,11:10,0.5
V13,11:15,0.5
V13,11:20,0.5
V13,11:25,0.5
