Vessel,Time,Value
V4,05:30,0.9394
V4,05:35,0.9394
V4,05:40,0.8787999999999998
V4,05:45,0.8181999999999998
V4,05:50,0.8609900489999989
V4,05:55,0.8500363949999988
V4,06:00,0.8390827409999989
V4,06:05,0.8281290869999989
V4,06:10,0.8171754329999988
V4,06:15,0.8171754329999988
V4,06:20,0.8171754329999988
V4,06:25,0.8171754329999988
V4,06:30,0.8062217789999989
V4,06:35,0.7952681249999989
V4,06:40,0.7843144709999988
V4,06:45,0.7843144709999988
V4,06:50,0.7843144710000003
V4,06:55,0.7733608170000003
V4,07:00,0.7624071630000002
V4,07:05,0.7514535090000002
V4,07:10,0.7404998550000002
V4,07:15,0.7404998550000002
V4,07:20,0.7404998550000002
V4,07:25,0.7404998550000002
V4,07:30,0.7295462010000001
V4,07:35,0.7185925470000001
V4,07:40,0.707638893
V4,07:45,0.707638893
V4,07:50,0.68876263
V4,07:55,0.669886367
V4,08:00,0.651010104
V4,08:05,0.632133841
V4,08:10,0.613257578
V4,08:15,0.594381315
V4,08:20,0.594381315
V4,08:25,0.594381315
V4,08:30,0.594381315
V4,08:35,0.575505052
V4,08:40,0.556628789
V4,08:45,0.537752526
V4,08:50,0.518876263
V4,08:55,0.5
V4,09:00,0.5
V4,09:05,0.6272
V4,09:10,0.7407538709999999
V4,09:15,0.7363447799999999
V4,09:20,0.731935689
V4,09:25,0.727526598
V4,09:30,0.727526598
V4,09:35,0.727526598
V4,09:40,0.727526598
V4,09:45,0.723117507
V4,09:50,0.7187084160000001
V4,09:55,0.7065198640000001
V4,10:00,0.6943313120000001
V4,10:05,0.6821427600000001
V4,10:10,0.669954208
V4,10:15,0.657765656
V4,10:20,0.657765656
V4,10:25,0.657765656
V4,10:30,0.657765656
V4,10:35,0.645577104
V4,10:40,0.633388552
V4,10:45,0.6212
V4,10:50,0.5606
V4,10:55,0.5
V4,11:00,0.5
V4,11:05,0.5
V4,11:10,0.5
V4,11:15,0.5
V4,11:20,0.5
V4,11:25,0.5
