Vessel,Task,Wharf,Time
V17,Waiting,Bar4,05:35-05:40
V1,Waiting,Bar4,05:35-05:40
V9,Waiting,Bar4,05:40-05:45
V1,Waiting,Bar4,05:45-05:50
V1,Waiting,Bar4,05:50-05:55
V9,Waiting,Bar4,06:15-06:20
V18,Waiting,Bar4,06:25-06:30
V7,Waiting,Bar4,06:30-06:35
V19,Waiting,Bar4,06:45-06:50
V9,Waiting,Bar4,07:35-07:40
V9,Waiting,Bar4,07:50-07:55
V9,Waiting,Bar4,08:00-08:05
V15,Waiting,Bar4,10:00-10:05
V15,Waiting,Bar4,10:10-10:15
V19,Waiting,Bar4,10:30-10:35
V17,Waiting,Bar4,10:45-10:50
V13,Crew Break,Bar4,10:45-11:15
V12,Crew Break,Bar4,11:00-11:30
