Vessel,Task,Wharf,Time
V6,Charging,Bar2,05:35-05:40
V4,Charging,Bar2,05:35-05:40
V4,Charging,Bar2,05:40-05:45
V3,Crew Break,Bar2,05:40-06:10
V6,Charging,Bar2,05:45-05:50
V2,Charging,Bar2,05:55-06:00
V2,Charging,Bar2,06:00-06:05
V7,Charging,Bar2,06:10-06:15
V18,Charging,Bar2,06:20-06:25
V9,Charging,Bar2,06:20-06:25
V7,Charging,Bar2,06:25-06:30
V18,F11 - Blackwattle Bay,Bar2,06:30-06:31
V7,Charging,Bar2,06:35-06:40
V19,Charging,Bar2,06:40-06:45
V19,Charging,Bar2,06:55-07:00
V19,F11 - Blackwattle Bay,Bar2,07:00-07:01
V6,Charging,Bar2,07:05-07:10
V18,F11 - Blackwattle Bay,Bar2,07:30-07:31
V9,Charging,Bar2,07:45-07:50
V19,F11 - Blackwattle Bay,Bar2,07:53-07:56
V19,F11 - Blackwattle Bay,Bar2,08:00-08:01
V18,F11 - Blackwattle Bay,Bar2,08:23-08:26
V18,F11 - Blackwattle Bay,Bar2,08:30-08:31
V19,F11 - Blackwattle Bay,Bar2,09:00-09:01
V18,F11 - Blackwattle Bay,Bar2,09:30-09:31
V15,Charging,Bar2,09:50-09:55
V15,Charging,Bar2,09:55-10:00
V15,Charging,Bar2,10:05-10:10
V3,Charging,Bar2,10:25-10:30
V18,Charging,Bar2,10:30-10:35
V7,Charging,Bar2,10:35-10:40
V18,Charging,Bar2,11:05-11:10
V19,Charging,Bar2,11:25-11:30
