Vessel,Task,Wharf,Time
V17,Waiting,CQ3,05:40-05:45
V12,Waiting,CQ3,05:40-05:45
V17,Waiting,CQ3,05:45-05:50
V12,Waiting,CQ3,05:45-05:50
V17,Waiting,CQ3,05:50-05:55
V12,Waiting,CQ3,05:50-05:55
V17,F9 - Rose Bay,CQ3,05:55-05:56
V4,F6 - Mosman (peak),CQ3,05:55-05:56
V1,Waiting,CQ3,06:05-06:10
V11,F5 - Neutral Bay,CQ3,06:12-06:15
V15,F9 - Rose Bay,CQ3,06:15-06:16
V3,Waiting,CQ3,06:20-06:25
V3,F6 - Mosman (peak),CQ3,06:25-06:26
V17,F9 - Rose Bay,CQ3,06:32-06:36
V16,F9 - Rose Bay,CQ3,06:35-06:36
V5,F5 - Neutral Bay,CQ3,06:42-06:45
V5,Waiting,CQ3,06:45-06:50
V17,Waiting,CQ3,06:50-06:55
V4,F6 - Mosman (peak),CQ3,06:55-06:56
V17,F9 - Rose Bay,CQ3,06:55-06:56
V12,F9 - Rose Bay,CQ3,07:15-07:16
V3,F6 - Mosman (peak),CQ3,07:25-07:26
V2,F2 - Zoo/Mosman (Peak),CQ3,07:34-07:37
V13,F9 - Rose Bay,CQ3,07:35-07:36
V1,F5 - Neutral Bay,CQ3,07:42-07:45
V14,F9 - Rose Bay,CQ3,07:55-07:56
V8,F6 - Mosman (peak),CQ3,07:55-07:56
V5,Waiting,CQ3,08:10-08:15
V15,Waiting,CQ3,08:10-08:15
V15,F9 - Rose Bay,CQ3,08:15-08:16
V9,F2 - Taronga Zoo (off peak),CQ3,08:15-08:17
V11,F6 - Mosman (peak),CQ3,08:25-08:26
V16,F9 - Rose Bay,CQ3,08:35-08:36
V2,F2 - Taronga Zoo (off peak),CQ3,08:45-08:47
V17,F4 - Pyrmont Bay,CQ3,08:45-08:48
V15,F9 - Rose Bay,CQ3,08:52-08:56
V17,F9 - Rose Bay,CQ3,08:55-08:56
V7,Waiting,CQ3,09:00-09:05
V6,F5 - Neutral Bay,CQ3,09:12-09:15
V4,F2 - Taronga Zoo (off peak),CQ3,09:15-09:17
V11,Waiting,CQ3,09:20-09:25
V11,Waiting,CQ3,09:25-09:30
V3,F8 - Cockatoo Island,CQ3,09:29-09:32
V16,F9 - Watsons Bay,CQ3,09:35-09:37
V11,F2 - Taronga Zoo (off peak),CQ3,09:45-09:47
V8,F8 - Cockatoo Island,CQ3,09:59-10:02
V13,F9 - Watsons Bay,CQ3,10:05-10:07
V3,F2 - Taronga Zoo (off peak),CQ3,10:15-10:17
V12,F4 - Pyrmont Bay,CQ3,10:15-10:18
V12,Waiting,CQ3,10:20-10:25
V2,Waiting,CQ3,10:25-10:30
V11,Crew Break,CQ3,10:25-10:55
V2,Waiting,CQ3,10:30-10:35
V2,Waiting,CQ3,10:35-10:40
V2,F2 - Taronga Zoo (off peak),CQ3,10:45-10:47
V12,Waiting,CQ3,10:55-11:00
V8,Crew Break,CQ3,10:55-11:25
V12,Crew Break,CQ3,11:00-11:30
V7,Waiting,CQ3,11:25-11:30
