Vessel,Task,Wharf,Time
V17,F9 - Rose Bay,CQ3,05:55-05:56
V2,Waiting,CQ3,06:00-06:05
V2,Waiting,CQ3,06:05-06:10
V14,F9 - Rose Bay,CQ3,06:15-06:16
V2,Waiting,CQ3,06:15-06:20
V16,Crew Break,CQ3,06:20-06:50
V1,F7 - Double Bay,CQ3,06:25-06:26
V12,F9 - Rose Bay,CQ3,06:35-06:36
V8,Waiting,CQ3,06:50-06:55
V11,F7 - Double Bay,CQ3,06:55-06:56
V16,F9 - Rose Bay,CQ3,06:55-06:56
V3,F8 - Cockatoo Island,CQ3,07:09-07:12
V2,F2 - Zoo/Mosman (Peak),CQ3,07:14-07:17
V13,F9 - Rose Bay,CQ3,07:15-07:16
V4,F7 - Double Bay,CQ3,07:25-07:26
V15,F9 - Rose Bay,CQ3,07:35-07:36
V10,Waiting,CQ3,07:35-07:40
V17,F4 - Pyrmont Bay,CQ3,07:45-07:48
V11,Waiting,CQ3,07:45-07:50
V11,Waiting,CQ3,07:50-07:55
V8,F7 - Double Bay,CQ3,07:55-07:56
V17,F9 - Rose Bay,CQ3,07:55-07:56
V5,F2 - Zoo/Mosman (Peak),CQ3,08:14-08:17
V14,F9 - Rose Bay,CQ3,08:15-08:16
V1,F7 - Double Bay,CQ3,08:25-08:26
V5,Waiting,CQ3,08:25-08:30
V12,F9 - Rose Bay,CQ3,08:35-08:36
V8,F7 - Double Bay,CQ3,08:42-08:45
V6,Waiting,CQ3,08:45-08:50
V9,F7 - Double Bay,CQ3,08:55-08:56
V16,F9 - Rose Bay,CQ3,08:55-08:56
V12,F9 - Rose Bay,CQ3,09:12-09:16
V1,Waiting,CQ3,09:15-09:20
V1,Waiting,CQ3,09:20-09:25
V2,F7 - Double Bay,CQ3,09:25-09:26
V12,Waiting,CQ3,09:30-09:35
V14,F9 - Watsons Bay,CQ3,09:35-09:37
V17,F4 - Pyrmont Bay,CQ3,09:45-09:48
V3,Waiting,CQ3,09:45-09:50
V9,Waiting,CQ3,09:50-09:55
V17,Waiting,CQ3,09:50-09:55
V3,F7 - Double Bay,CQ3,09:55-09:56
V16,F9 - Watsons Bay,CQ3,10:05-10:07
V11,Waiting,CQ3,10:05-10:10
V1,Waiting,CQ3,10:15-10:20
V2,Waiting,CQ3,10:15-10:20
V2,Waiting,CQ3,10:20-10:25
V1,Waiting,CQ3,10:20-10:25
V1,F7 - Double Bay,CQ3,10:25-10:26
V6,Waiting,CQ3,10:55-11:00
V6,Waiting,CQ3,11:00-11:05
V8,Crew Break,CQ3,11:00-11:30
V5,Waiting,CQ3,11:10-11:15
V16,Waiting,CQ3,11:25-11:30
