Vessel,Task,Wharf,Time
V19,Waiting,CQ2,05:35-05:40
V19,Charging,CQ2,05:40-05:45
V11,Waiting,CQ2,05:40-05:45
V19,Waiting,CQ2,05:45-05:50
V9,Waiting,CQ2,05:50-05:55
V2,Waiting,CQ2,05:55-06:00
V13,Waiting,CQ2,05:55-06:00
V4,F6 - Mosman (peak),CQ2,06:10-06:11
V11,F5 - Neutral Bay,CQ2,06:12-06:15
V2,Waiting,CQ2,06:20-06:25
V2,F2 - Zoo/Mosman (Peak),CQ2,06:25-06:26
V12,Waiting,CQ2,06:30-06:35
V8,Waiting,CQ2,06:35-06:40
V10,F6 - Mosman (peak),CQ2,06:40-06:41
V5,Waiting,CQ2,06:40-06:45
V6,Waiting,CQ2,06:50-06:55
V8,F2 - Zoo/Mosman (Peak),CQ2,06:55-06:56
V6,Waiting,CQ2,06:55-07:00
V7,Waiting,CQ2,07:05-07:10
V7,F6 - Mosman (peak),CQ2,07:10-07:11
V12,F9 - Rose Bay,CQ2,07:12-07:16
V4,Waiting,CQ2,07:20-07:25
V2,Waiting,CQ2,07:20-07:25
V5,F2 - Zoo/Mosman (Peak),CQ2,07:25-07:26
V9,F8 - Cockatoo Island,CQ2,07:39-07:42
V10,F6 - Mosman (peak),CQ2,07:40-07:41
V1,Waiting,CQ2,07:45-07:50
V8,Waiting,CQ2,07:50-07:55
V13,F9 - Rose Bay,CQ2,07:52-07:56
V14,F4 - Pyrmont Bay,CQ2,08:05-08:08
V7,F6 - Mosman (peak),CQ2,08:10-08:11
V4,F7 - Double Bay,CQ2,08:12-08:15
V12,Waiting,CQ2,08:30-08:35
V17,F9 - Rose Bay,CQ2,08:32-08:36
V10,F6 - Mosman (peak),CQ2,08:40-08:41
V6,F5 - Neutral Bay,CQ2,08:42-08:45
V6,Waiting,CQ2,08:50-08:55
V16,Waiting,CQ2,08:50-08:55
V6,F6 - Mosman (off peak),CQ2,08:55-08:56
V3,Waiting,CQ2,09:05-09:10
V8,F5 - Neutral Bay,CQ2,09:12-09:15
V1,F7 - Double Bay,CQ2,09:12-09:15
V12,Waiting,CQ2,09:20-09:25
V8,F6 - Mosman (off peak),CQ2,09:25-09:26
V15,F4 - Pyrmont Bay,CQ2,09:25-09:28
V16,F9 - Rose Bay,CQ2,09:32-09:36
V10,Waiting,CQ2,09:35-09:40
V16,Waiting,CQ2,09:40-09:45
V16,Charging,CQ2,09:45-09:50
V6,F6 - Mosman (off peak),CQ2,09:46-09:49
V16,Charging,CQ2,09:50-09:55
V9,F6 - Mosman (off peak),CQ2,09:55-09:56
V16,Waiting,CQ2,09:55-10:00
V16,Waiting,CQ2,10:00-10:05
V4,F8 - Cockatoo Island,CQ2,10:09-10:12
V1,F5 - Neutral Bay,CQ2,10:12-10:15
V11,Waiting,CQ2,10:15-10:20
V11,Waiting,CQ2,10:20-10:25
V15,Waiting,CQ2,10:20-10:25
V11,Waiting,CQ2,10:25-10:30
V14,F9 - Watsons Bay,CQ2,10:33-10:37
V7,F8 - Cockatoo Island,CQ2,10:39-10:42
V5,Waiting,CQ2,10:40-10:45
V5,Charging,CQ2,10:45-10:50
V9,F6 - Mosman (off peak),CQ2,10:46-10:49
V5,Charging,CQ2,10:50-10:55
V5,Charging,CQ2,10:55-11:00
V5,Charging,CQ2,11:00-11:05
V5,Waiting,CQ2,11:05-11:10
V1,Waiting,CQ2,11:15-11:20
V1,Waiting,CQ2,11:20-11:25
