Vessel,Task,Wharf,Time
V9,Crew Break,Bar4,05:35-05:40
V6,Crew Break,Bar4,05:35-05:40
V9,Crew Break,Bar4,05:40-05:45
V6,Crew Break,Bar4,05:40-05:45
V9,Crew Break,Bar4,05:45-05:50
V6,Crew Break,Bar4,05:45-05:50
V9,Crew Break,Bar4,05:50-05:55
V6,Crew Break,Bar4,05:50-05:55
V9,Crew Break,Bar4,05:55-06:00
V6,Crew Break,Bar4,05:55-06:00
V9,Crew Break,Bar4,06:00-06:05
V6,Crew Break,Bar4,06:00-06:05
V2,Waiting,Bar4,06:05-06:10
V8,Waiting,Bar4,06:10-06:15
V19,Waiting,Bar4,06:20-06:25
V19,Waiting,Bar4,06:40-06:45
V19,F11 - Blackwattle Bay,Bar4,08:50-08:55
V19,Waiting,Bar4,10:05-10:10
V18,Waiting,Bar4,10:25-10:30
V18,Crew Break,Bar4,10:45-10:50
V18,Crew Break,Bar4,10:50-10:55
V18,Crew Break,Bar4,10:55-11:00
V12,Waiting,Bar4,10:55-11:00
V18,Crew Break,Bar4,11:00-11:05
V12,Crew Break,Bar4,11:00-11:05
V18,Crew Break,Bar4,11:05-11:10
V12,Crew Break,Bar4,11:05-11:10
V18,Crew Break,Bar4,11:10-11:15
V12,Crew Break,Bar4,11:10-11:15
V9,Waiting,Bar4,11:15-11:20
V12,Crew Break,Bar4,11:15-11:20
V9,Waiting,Bar4,11:20-11:25
V12,Crew Break,Bar4,11:20-11:25
V12,Crew Break,Bar4,11:25-11:30
V7,Waiting,Bar4,11:25-11:30
