Vessel,Task,Wharf,Time
V5,Waiting,Bar1,05:35-05:40
V2,Crew Break,Bar1,05:35-05:40
V2,Crew Break,Bar1,05:40-05:45
V2,Crew Break,Bar1,05:45-05:50
V2,Crew Break,Bar1,05:50-05:55
V2,Crew Break,Bar1,05:55-06:00
V2,Crew Break,Bar1,06:00-06:05
V2,Waiting,Bar1,06:10-06:15
V19,Waiting,Bar1,06:25-06:30
V19,Waiting,Bar1,06:50-06:55
V18,F11 - Blackwattle Bay,Bar1,07:20-07:25
V19,F11 - Blackwattle Bay,Bar1,07:50-07:55
V18,F11 - Blackwattle Bay,Bar1,09:20-09:25
V10,Waiting,Bar1,09:35-09:40
V10,Waiting,Bar1,09:45-09:50
V19,F11 - Blackwattle Bay,Bar1,09:50-09:55
V10,Waiting,Bar1,10:20-10:25
V18,Waiting,Bar1,10:35-10:40
V19,Waiting,Bar1,10:40-10:45
V10,Waiting,Bar1,10:55-11:00
V19,Waiting,Bar1,11:15-11:20
V18,Waiting,Bar1,11:15-11:20
V18,Waiting,Bar1,11:20-11:25
V19,Waiting,Bar1,11:25-11:30
V3,Waiting,Bar1,11:25-11:30
