Vessel,Task,Wharf,Time
V18,Waiting,CQ3,05:35-05:40
V11,Waiting,CQ3,05:40-05:45
V18,Waiting,CQ3,05:45-05:50
V16,Waiting,CQ3,05:45-05:50
V18,Waiting,CQ3,05:50-05:55
V6,Crew pause,CQ3,05:50-05:55
V6,Crew pause,CQ3,05:55-06:00
V6,Crew pause,CQ3,06:00-06:05
V6,Crew pause,CQ3,06:05-06:10
V6,Crew pause,CQ3,06:10-06:15
V6,Crew pause,CQ3,06:15-06:20
V6,Waiting,CQ3,06:20-06:25
V7,Waiting,CQ3,06:40-06:45
V12,F9 - Rose Bay,CQ3,07:15-07:20
V5,F7 - Double Bay,CQ3,07:45-07:50
V1,Waiting,CQ3,07:45-07:50
V10,Waiting,CQ3,08:10-08:15
V14,F9 - Rose Bay,CQ3,08:15-08:20
V9,F7 - Double Bay,CQ3,08:45-08:50
V15,F4 - Pyrmont Bay,CQ3,08:45-08:50
V13,F9 - Rose Bay,CQ3,08:55-09:00
V3,Waiting,CQ3,09:15-09:20
V8,Waiting,CQ3,09:15-09:20
V7,F8 - Cockatoo Island,CQ3,09:30-09:35
V10,Waiting,CQ3,09:45-09:50
V9,Waiting,CQ3,09:45-09:50
V3,F5 - Neutral Bay,CQ3,09:50-09:55
V10,Crew pause,CQ3,09:55-10:00
V10,Crew pause,CQ3,10:00-10:05
V10,Crew pause,CQ3,10:05-10:10
V16,Waiting,CQ3,10:10-10:15
V10,Crew pause,CQ3,10:10-10:15
V10,Crew pause,CQ3,10:15-10:20
V6,Waiting,CQ3,10:15-10:20
V10,Crew pause,CQ3,10:20-10:25
V10,Waiting,CQ3,10:25-10:30
V8,Waiting,CQ3,10:30-10:35
V14,F4 - Pyrmont Bay,CQ3,10:45-10:50
V5,F6 - Mosman (off peak),CQ3,10:45-10:50
V19,Waiting,CQ3,10:50-10:55
V19,Waiting,CQ3,10:55-11:00
V15,F9 - Watsons Bay,CQ3,10:55-11:00
V11,Waiting,CQ3,11:00-11:05
V10,Waiting,CQ3,11:00-11:05
V19,Waiting,CQ3,11:05-11:10
V6,Waiting,CQ3,11:15-11:20
V4,F2 - Taronga Zoo (off peak),CQ3,11:15-11:20
V19,Waiting,CQ3,11:20-11:25
V6,Waiting,CQ3,11:20-11:25
V6,Waiting,CQ3,11:25-11:30
