Vessel,Task,Wharf,Time
V8,Crew pause,Bar5,05:35-05:40
V5,Waiting,Bar5,05:35-05:40
V8,Crew pause,Bar5,05:40-05:45
V8,Crew pause,Bar5,05:45-05:50
V15,Crew pause,Bar5,05:45-05:50
V15,Crew pause,Bar5,05:50-05:55
V8,Crew pause,Bar5,05:50-05:55
V8,Crew pause,Bar5,05:55-06:00
V15,Crew pause,Bar5,05:55-06:00
V8,Crew pause,Bar5,06:00-06:05
V15,Crew pause,Bar5,06:00-06:05
V15,Crew pause,Bar5,06:05-06:10
V15,Crew pause,Bar5,06:10-06:15
V19,Waiting,Bar5,06:15-06:20
V15,Waiting,Bar5,06:20-06:25
V19,Waiting,Bar5,06:20-06:25
V19,Waiting,Bar5,06:25-06:30
V3,Waiting,Bar5,06:50-06:55
V18,Waiting,Bar5,10:05-10:10
V12,Waiting,Bar5,10:10-10:15
V19,F11 - Blackwattle Bay,Bar5,10:25-10:30
V17,Waiting,Bar5,10:45-10:50
V8,Crew pause,Bar5,10:45-10:50
V8,Crew pause,Bar5,10:50-10:55
V12,Crew pause,Bar5,10:55-11:00
V8,Crew pause,Bar5,10:55-11:00
V12,Crew pause,Bar5,11:00-11:05
V8,Crew pause,Bar5,11:00-11:05
V12,Crew pause,Bar5,11:05-11:10
V8,Crew pause,Bar5,11:05-11:10
V8,Crew pause,Bar5,11:10-11:15
V12,Crew pause,Bar5,11:10-11:15
V12,Crew pause,Bar5,11:15-11:20
V8,Waiting,Bar5,11:15-11:20
V12,Crew pause,Bar5,11:20-11:25
V8,Waiting,Bar5,11:20-11:25
V11,Waiting,Bar5,11:25-11:30
