Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
phi_Bar1,05:40,1.0
Rebalancing,05:45,0.9394
Rebalancing,05:50,0.8788
phi_CQ5,05:55,1.0
Rebalancing,06:00,0.9394
Rebalancing,06:05,0.8788
cp_Bar4 cont.,06:10,0.8788
cp_Bar4 cont.,06:15,0.8788
cp_Bar4 cont.,06:20,0.8788
cp_Bar4 cont.,06:25,0.8788
cp_Bar4 cont.,06:30,0.8788
cp_Bar4 cont.,06:35,0.8788
Rebalancing,06:40,0.8182
Rebalancing,06:45,0.7576
5 cont.,06:50,0.7516
5 cont.,06:55,0.7456
5 cont.,07:00,0.7396
5 cont.,07:05,0.7336
5 cont.,07:10,0.7276
5 cont.,07:15,0.7216
5 cont.,07:20,0.7156
5 cont.,07:25,0.7096
5 cont.,07:30,0.7036
5 cont.,07:35,0.6976
phi_CQ4,07:40,0.8256
phi_CQ4,07:45,0.9536
6 cont.,07:50,0.9396
6 cont.,07:55,0.9256
6 cont.,08:00,0.9116
6 cont.,08:05,0.8976
6 cont.,08:10,0.8835999999999999
6 cont.,08:15,0.8695999999999999
6 cont.,08:20,0.8555999999999999
6 cont.,08:25,0.8415999999999999
6 cont.,08:30,0.8275999999999999
6 cont.,08:35,0.8135999999999999
6 cont.,08:40,0.7995999999999999
6 cont.,08:45,0.7855999999999999
6 cont.,08:50,0.7715999999999998
6 cont.,08:55,0.7575999999999998
6 cont.,09:00,0.7435999999999998
phi_CQEXTRA2,09:05,0.8715999999999998
CQEXTRA2,09:10,1.0
phi_CQEXTRA2,09:15,1.0
5 cont.,09:20,0.994
5 cont.,09:25,0.988
5 cont.,09:30,0.982
5 cont.,09:35,0.976
5 cont.,09:40,0.97
5 cont.,09:45,0.964
5 cont.,09:50,0.958
5 cont.,09:55,0.952
5 cont.,10:00,0.946
5 cont.,10:05,0.94
Rebalancing,10:10,0.8794
Rebalancing,10:15,0.8188
Rebalancing,10:20,0.7582
BSY2,10:25,0.7582
Rebalancing,10:30,0.6976
Rebalancing,10:35,0.637
phi_Bar1,10:40,0.765
phi_Bar1,10:45,0.893
Bar1,10:50,1.0
Bar1,10:55,1.0
phi_Bar1,11:00,1.0
cp_Bar1 cont.,11:05,1.0
cp_Bar1 cont.,11:10,1.0
cp_Bar1 cont.,11:15,1.0
cp_Bar1 cont.,11:20,1.0
cp_Bar1 cont.,11:25,1.0
cp_Bar1 cont.,11:30,1.0
