Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
phi_Bar1,05:40,1.0
Rebalancing,05:45,0.9394
Rebalancing,05:50,0.8788
phi_CQEXTRA1,05:55,1.0
phi_CQEXTRA1,06:00,1.0
Rebalancing,06:05,0.9394
Rebalancing,06:10,0.8788
phi_Bar2,06:15,1.0
Rebalancing,06:20,0.9394
Rebalancing,06:25,0.8788
phi_CQEXTRA2,06:30,1.0
Rebalancing,06:35,0.9394
Rebalancing,06:40,0.8788
Rebalancing,06:45,0.8182
WB1,06:50,0.8182
Rebalancing,06:55,0.7576
Rebalancing,07:00,0.6970000000000001
Rebalancing,07:05,0.6364000000000001
phi_CQEXTRA2,07:10,0.7644000000000001
phi_CQEXTRA2,07:15,0.8924000000000001
5 cont.,07:20,0.8864000000000001
5 cont.,07:25,0.8804000000000001
5 cont.,07:30,0.8744000000000001
5 cont.,07:35,0.8684000000000001
5 cont.,07:40,0.8624
5 cont.,07:45,0.8564
5 cont.,07:50,0.8504
5 cont.,07:55,0.8444
5 cont.,08:00,0.8384
5 cont.,08:05,0.8324
1 cont.,08:10,0.8384
1 cont.,08:15,0.8444
1 cont.,08:20,0.8504
1 cont.,08:25,0.8564
1 cont.,08:30,0.8624
1 cont.,08:35,0.8684000000000001
1 cont.,08:40,0.8744000000000001
1 cont.,08:45,0.8804000000000001
6 cont.,08:50,0.8664000000000001
6 cont.,08:55,0.8524
6 cont.,09:00,0.8384
6 cont.,09:05,0.8244
6 cont.,09:10,0.8104
6 cont.,09:15,0.7964
6 cont.,09:20,0.7824
6 cont.,09:25,0.7684
6 cont.,09:30,0.7544
6 cont.,09:35,0.7404
6 cont.,09:40,0.7263999999999999
6 cont.,09:45,0.7123999999999999
6 cont.,09:50,0.6983999999999999
6 cont.,09:55,0.6843999999999999
6 cont.,10:00,0.6703999999999999
phi_CQEXTRA1,10:05,0.7983999999999999
4 cont.,10:10,0.7923999999999999
4 cont.,10:15,0.7863999999999999
4 cont.,10:20,0.7803999999999999
4 cont.,10:25,0.7743999999999999
4 cont.,10:30,0.7683999999999999
4 cont.,10:35,0.7623999999999999
4 cont.,10:40,0.7563999999999999
4 cont.,10:45,0.7503999999999998
4 cont.,10:50,0.7443999999999998
4 cont.,10:55,0.7383999999999998
4 cont.,11:00,0.7323999999999998
cp_CQ2 cont.,11:05,0.7323999999999998
cp_CQ2 cont.,11:10,0.7323999999999998
cp_CQ2 cont.,11:15,0.7323999999999998
cp_CQ2 cont.,11:20,0.7323999999999998
cp_CQ2 cont.,11:25,0.7323999999999998
cp_CQ2 cont.,11:30,0.7323999999999998
