Vessel,Task,Wharf,Time
V2,Charging,Bar1,05:35-05:40
V8,Charging,Bar1,05:35-05:40
V10,Charging,Bar1,05:40-05:45
V2,Charging,Bar1,05:45-05:50
V7,Charging,Bar1,06:10-06:15
V19,Crew Break,Bar1,06:20-06:50
V3,Charging,Bar1,06:25-06:30
V3,Charging,Bar1,07:10-07:15
V3,Charging,Bar1,07:15-07:20
V10,Charging,Bar1,07:45-07:50
V10,Charging,Bar1,07:50-07:55
V10,Charging,Bar1,07:55-08:00
V18,F11 - Blackwattle Bay,Bar1,08:13-08:16
V8,Charging,Bar1,08:20-08:25
V8,Charging,Bar1,08:30-08:35
V8,Charging,Bar1,08:40-08:45
V8,Charging,Bar1,08:50-08:55
V18,F11 - Blackwattle Bay,Bar1,09:13-09:16
V3,Charging,Bar1,09:25-09:30
V19,F11 - Blackwattle Bay,Bar1,09:43-09:46
V18,F11 - Blackwattle Bay,Bar1,10:13-10:16
V19,Charging,Bar1,10:15-10:20
V18,Charging,Bar1,10:20-10:25
V9,Crew Break,Bar1,10:25-10:55
V4,Charging,Bar1,11:10-11:15
V17,Charging,Bar1,11:15-11:20
V17,Charging,Bar1,11:20-11:25
V9,Charging,Bar1,11:25-11:30
