Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR3,Waiting,Cabarita,Cab1,05:35,Cabarita,Cab1,05:40
RR3,Waiting,Cabarita,Cab1,05:40,Cabarita,Cab1,05:45
RR3,Charging,Cabarita,Cab1,05:45,Cabarita,Cab1,05:50
RR3,Charging,Cabarita,Cab1,05:50,Cabarita,Cab1,05:55
RR3,Waiting,Cabarita,Cab1,05:55,Cabarita,Cab1,06:00
RR3,Waiting,Cabarita,Cab1,06:00,Cabarita,Cab1,06:05
RR3,Waiting,Cabarita,Cab1,06:05,Cabarita,Cab1,06:10
RR3,Charging,Cabarita,Cab1,06:10,Cabarita,Cab1,06:15
RR3,Waiting,Cabarita,Cab1,06:15,Cabarita,Cab1,06:20
RR3,Waiting,Circular Quay,CQ4,06:45,Circular Quay,CQ4,06:50
RR3,Waiting,Circular Quay,CQ5,06:50,Circular Quay,CQ5,06:55
RR3,Waiting,Circular Quay,CQ4,06:55,Circular Quay,CQ4,07:00
RR3,Crew pause,Circular Quay,CQ3,07:00,Circular Quay,CQ3,07:09
RR3,Waiting,Circular Quay,CQ2,07:10,Circular Quay,CQ2,07:15
RR3,16,Circular Quay,CQ1,07:20,Watsons Bay,WB1,07:50
RR3,17,Watsons Bay,WB1,07:55,Circular Quay,CQ3,08:15
RR3,Waiting,Circular Quay,CQ2,08:25,Circular Quay,CQ2,08:30
RR3,Charging,Circular Quay,CQ2,08:30,Circular Quay,CQ2,08:35
RR3,Charging,Circular Quay,CQ2,08:35,Circular Quay,CQ2,08:40
RR3,Waiting,Circular Quay,CQ2,08:40,Circular Quay,CQ2,08:45
RR3,Waiting,Circular Quay,CQ4,08:45,Circular Quay,CQ4,08:50
RR3,Waiting,Circular Quay,CQ4,08:50,Circular Quay,CQ4,08:55
RR3,Waiting,Circular Quay,CQ5,08:55,Circular Quay,CQ5,09:00
RR3,Crew pause,Circular Quay,CQ3,09:00,Circular Quay,CQ3,09:09
RR3,Crew pause,Circular Quay,CQ1,09:10,Circular Quay,CQ1,09:19
RR3,Crew pause,Circular Quay,CQ5,09:20,Circular Quay,CQ5,09:29
RR3,Waiting,Circular Quay,CQ3,09:30,Circular Quay,CQ3,09:35
RR3,Waiting,Circular Quay,CQ3,09:35,Circular Quay,CQ3,09:40
RR3,Waiting,Circular Quay,CQ2,09:40,Circular Quay,CQ2,09:45
RR3,Crew pause,Circular Quay,CQ1,09:45,Circular Quay,CQ1,09:54
RR3,Waiting,Circular Quay,CQ1,09:55,Circular Quay,CQ1,10:00
RR3,Crew pause,Circular Quay,CQ2,10:00,Circular Quay,CQ2,10:09
RR3,Crew pause,Circular Quay,CQ4,10:10,Circular Quay,CQ4,10:19
RR3,Waiting,Circular Quay,CQ2,10:20,Circular Quay,CQ2,10:25
RR3,Waiting,Circular Quay,CQ5,10:25,Circular Quay,CQ5,10:30
RR3,Crew pause,Circular Quay,CQ2,10:30,Circular Quay,CQ2,10:39
RR3,Waiting,Circular Quay,CQ2,10:40,Circular Quay,CQ2,10:45
RR3,Waiting,Circular Quay,CQ3,10:45,Circular Quay,CQ3,10:50
RR3,Crew pause,Circular Quay,CQ1,10:50,Circular Quay,CQ1,10:59
RR3,Crew pause,Circular Quay,CQ2,11:00,Circular Quay,CQ2,11:09
RR3,Crew pause,Circular Quay,CQ2,11:10,Circular Quay,CQ2,11:19
RR3,Waiting,Circular Quay,CQ2,11:20,Circular Quay,CQ2,11:25
RR3,Waiting,Circular Quay,CQ1,11:25,Circular Quay,CQ1,11:30
